index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(6, 0), (3, 1), (1, 1), (5, 0), (1, 21), (2, 20), (3, 21), (4, 20), (7, 20), (8, 21)]","[(7, 20), (1, 21), (3, 20), (2, 20), (4, 0), (8, 1), (6, 0), (0, 1), (5, 0), (7, 0)]",244,0.0,244.0,0.0,0.122418552,0.0,0.122418552,0.0
1,"[(7, 1), (4, 0), (1, 1), (1, 0), (4, 20), (5, 21), (2, 20), (4, 21), (8, 20), (2, 21)]","[(1, 21), (7, 20), (0, 21), (0, 20), (1, 0), (3, 0), (6, 1), (4, 0), (8, 1), (6, 0)]",236,1.6666666666666667,240.0,4.0,0.049778809,42.18400478274461,0.0860986805,0.036319871499999996
2,"[(7, 1), (6, 0), (3, 1), (5, 1), (7, 21), (2, 20), (5, 21), (0, 20), (6, 20), (8, 20)]","[(8, 21), (5, 21), (5, 20), (7, 21), (6, 0), (7, 0), (2, 1), (4, 0), (0, 0), (1, 0)]",245,1.6666270308406308,241.66666666666666,4.0276819911981905,0.065113806,39.51962276654123,0.07910372233333333,0.03126149266042556
3,"[(7, 0), (3, 1), (4, 0), (6, 1), (6, 21), (0, 20), (4, 21), (8, 20), (6, 20), (1, 20)]","[(4, 20), (8, 20), (6, 21), (2, 21), (6, 1), (4, 1), (8, 1), (6, 0), (0, 0), (2, 1)]",235,1.8865385704452953,240.0,4.527692569068709,0.035391976000000006,48.45359709953429,0.06817578575,0.03303362054674671
4,"[(0, 1), (8, 1), (2, 0), (8, 0), (1, 20), (0, 20), (7, 20), (3, 20), (8, 20), (5, 21)]","[(0, 21), (8, 20), (4, 20), (1, 20), (2, 1), (4, 1), (3, 1), (8, 0), (4, 0), (6, 1)]",243,1.755503913710962,240.6,4.223742416388575,0.11836081100000001,45.67070077575939,0.0782127908,0.03572032965463867
5,"[(1, 0), (5, 1), (8, 1), (2, 1), (7, 20), (1, 21), (6, 21), (0, 21), (0, 20), (2, 21)]","[(8, 21), (7, 20), (2, 21), (6, 20), (0, 0), (2, 0), (7, 0), (7, 1), (8, 1), (4, 0)]",,1.755503913710962,240.6,4.223742416388575,0.074076856,42.10913284668466,0.07752346833333333,0.03264446026784085
6,"[(4, 0), (3, 1), (3, 0), (2, 1), (1, 20), (4, 21), (8, 21), (6, 21), (6, 20), (0, 21)]","[(0, 21), (3, 20), (1, 20), (8, 21), (4, 0), (8, 0), (6, 0), (1, 1), (0, 1), (3, 0)]",246,1.8009645756659611,241.5,4.349329450233296,0.065023255,40.32045346307221,0.07573772357142856,0.030537793586608124
7,"[(1, 1), (0, 1), (5, 1), (2, 1), (2, 21), (2, 20), (3, 20), (1, 21), (0, 21), (5, 21)]","[(2, 21), (0, 20), (4, 20), (7, 21), (1, 0), (7, 0), (5, 0), (4, 1), (0, 0), (4, 0)]",247,1.8420400179025131,242.28571428571428,4.462999814803803,0.10866742199999999,38.28372243900345,0.079853935875,0.0305710591670048
8,"[(3, 1), (2, 1), (7, 0), (4, 0), (2, 20), (8, 20), (3, 21), (3, 20), (2, 21), (5, 20)]","[(4, 21), (5, 21), (6, 20), (2, 21), (5, 1), (6, 1), (0, 1), (2, 0), (8, 0), (1, 1)]",233,2.1493429177426524,241.125,5.18260311040697,0.059710763,38.020171670925805,0.07761580555555556,0.02950966251599419
9,"[(5, 0), (8, 1), (0, 1), (6, 0), (5, 21), (0, 20), (0, 21), (8, 21), (6, 21), (2, 20)]","[(6, 21), (1, 21), (1, 20), (8, 20), (2, 1), (0, 0), (8, 0), (4, 1), (7, 1), (5, 1)]",253,2.535991811596136,242.44444444444446,6.1483712587808546,0.23389277499999994,58.562274542987836,0.09324350249999999,0.05460551592754772
10,"[(8, 1), (7, 1), (4, 1), (2, 0), (2, 20), (1, 20), (3, 21), (4, 20), (6, 20), (6, 21)]","[(7, 20), (8, 21), (3, 20), (1, 20), (2, 0), (1, 0), (3, 1), (8, 1), (6, 1), (7, 0)]",233,2.6851333891301823,241.5,6.48459713474939,0.203812604,59.054561308163464,0.10329523900000001,0.06100055024366898
11,"[(2, 0), (7, 1), (4, 0), (7, 0), (1, 20), (8, 20), (3, 20), (1, 21), (2, 21), (7, 20)]","[(8, 21), (7, 20), (4, 20), (2, 20), (1, 1), (3, 0), (8, 0), (7, 0), (5, 1), (4, 1)]",248,2.668016472899979,242.0909090909091,6.459025333938768,0.147418735,55.77450026061756,0.106972197,0.05966320829455332
12,"[(5, 1), (4, 0), (8, 0), (6, 0), (6, 20), (2, 20), (8, 20), (3, 20), (0, 21), (7, 21)]","[(2, 20), (0, 20), (2, 21), (4, 20), (4, 1), (7, 1), (7, 0), (5, 1), (0, 1), (6, 1)]",242,2.5545323185751325,242.08333333333334,6.184096987883967,0.19514353200000004,54.459943187399375,0.1137546073846154,0.061950694554710764
13,"[(7, 1), (1, 1), (4, 0), (3, 1), (7, 20), (8, 21), (7, 21), (5, 21), (3, 20), (4, 21)]","[(7, 20), (1, 20), (0, 21), (2, 21), (7, 1), (4, 0), (0, 0), (8, 1), (3, 1), (0, 1)]",238,2.498373583124478,241.76923076923077,6.040298593661718,0.08414426999999997,53.907654363958855,0.1116395832857143,0.06018228069102685
14,"[(2, 0), (0, 1), (7, 0), (8, 0), (3, 20), (0, 21), (8, 21), (6, 21), (1, 21), (7, 20)]","[(5, 21), (2, 20), (0, 20), (2, 21), (3, 1), (2, 1), (7, 0), (0, 0), (1, 1), (5, 0)]",252,2.634707189845462,242.5,6.389164935375246,0.273445955,57.81244857144583,0.12242667473333334,0.0707778583679396
15,"[(5, 0), (1, 0), (1, 1), (7, 0), (1, 21), (7, 20), (4, 20), (6, 21), (2, 20), (6, 20)]","[(5, 20), (4, 20), (8, 20), (0, 20), (7, 0), (3, 1), (6, 1), (3, 0), (1, 1), (0, 1)]",,2.634707189845462,242.5,6.389164935375246,1.0584079259999999,130.82874553356905,0.18092550293749998,0.23670256584343183
16,"[(3, 0), (6, 0), (6, 1), (5, 1), (0, 21), (6, 20), (3, 20), (7, 20), (6, 21), (0, 20)]","[(1, 21), (4, 21), (8, 20), (0, 21), (1, 0), (2, 0), (8, 1), (4, 1), (1, 1), (4, 0)]",246,2.568232843188346,242.73333333333332,6.2339571880325115,0.07351669500000013,132.3092924483071,0.17460733776470588,0.2310217331593081
