index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(6, 0), (8, 21), (6, 21)]","[(6, 20), (0, 1), (8, 1)]",72,0.0,72.0,0.0,0.010504058,0.0,0.010504058,0.0
1,"[(3, 0), (8, 20), (0, 20)]","[(3, 20), (3, 1), (6, 0)]",70,1.4084507042253522,71.0,1.0,0.011102368,2.7691298875621517,0.010803212999999999,0.00029915499999999973
2,"[(4, 1), (6, 20), (3, 20)]","[(7, 20), (7, 0), (0, 0)]",66,3.597747487282636,69.33333333333333,2.494438257849294,0.008834265,9.45878150460486,0.010146897,0.0009597728167273054
3,"[(1, 1), (4, 20), (3, 20)]","[(4, 20), (1, 1), (4, 1)]",64,4.650408323777029,68.0,3.1622776601683795,0.009024107,9.759950780251076,0.009866199499999999,0.0009629362150813777
4,"[(7, 1), (6, 21), (2, 20)]","[(0, 21), (2, 0), (7, 1)]",76,6.136251868983512,69.6,4.2708313008125245,0.011087736999999997,9.79399921029557,0.010110507,0.0009902229757368783
5,"[(1, 1), (4, 20), (7, 20)]","[(8, 20), (2, 1), (3, 0)]",71,5.63266048744914,69.83333333333333,3.9334745737353156,0.010454014,8.979026833976048,0.010167758166666666,0.0009129657341987909
6,"[(0, 0), (3, 20), (6, 20)]","[(1, 21), (8, 0), (0, 0)]",73,5.415818127835053,70.28571428571429,3.8065464555640656,0.012016189000000002,10.202756527392342,0.010431819714285712,0.0010643331668250867
7,"[(5, 1), (5, 21), (4, 21)]","[(3, 20), (4, 1), (3, 1)]",65,5.697174740618467,69.625,3.9666579131556077,0.012730839,11.686686820314014,0.010719197125,0.0012527189976508537
8,"[(1, 1), (1, 21), (5, 21)]","[(6, 21), (1, 0), (4, 0)]",72,5.456598506114631,69.88888888888889,3.813556067051225,0.019338863,25.307813623195774,0.011676937777777778,0.002955177649696538
9,"[(7, 0), (3, 21), (4, 20)]","[(3, 21), (5, 1), (1, 0)]",71,5.190257749881414,70.0,3.63318042491699,0.010047130000000001,24.71647843819339,0.011513957,0.0028458446992878587
10,"[(5, 1), (2, 21), (8, 20)]","[(6, 20), (3, 0), (0, 1)]",69,4.972185772251017,69.9090909090909,3.476009871691847,0.009398366999999998,24.561229813972894,0.011321630636363635,0.002780731719286434
11,"[(3, 0), (7, 20), (7, 21)]","[(3, 21), (2, 0), (4, 1)]",69,4.779232552386822,69.83333333333333,3.337497399083464,0.010521599999999999,23.73632647984289,0.011254961416666666,0.0026715143870403506
12,"[(1, 0), (4, 20), (8, 21)]","[(1, 20), (0, 0), (3, 1)]",69,4.606964149013489,69.76923076923077,3.21424344858095,0.010266216000000002,23.080930378617843,0.011178904076923075,0.0025801950670870867
13,"[(7, 1), (4, 20), (5, 21)]","[(7, 21), (8, 1), (6, 0)]",66,4.670325906475545,69.5,3.245876505000504,0.008728106,23.311866402588684,0.011003847071428569,0.0025652021284365955
14,"[(1, 0), (8, 21), (8, 20)]","[(1, 20), (1, 0), (2, 1)]",73,4.667898897030097,69.73333333333333,3.255081497528988,0.011131109,22.50589780974061,0.011012331199999998,0.0024784240063421815
15,"[(2, 1), (3, 20), (7, 20)]","[(5, 20), (7, 0), (2, 1)]",71,4.535861250096115,69.8125,3.1665981352233503,0.012618444999999999,21.875959342883238,0.011112713312499998,0.002431012646133673
16,"[(3, 0), (0, 20), (8, 21)]","[(1, 20), (2, 1), (6, 1)]",67,4.512064320673337,69.6470588235294,3.1425200915748417,0.010493316999999999,21.333225782048643,0.011076278235294116,0.0023629274441832066
17,"[(1, 1), (2, 21), (3, 21)]","[(4, 21), (6, 1), (2, 1)]",68,4.424083841573874,69.55555555555556,3.0771960942502723,0.007881870999999999,22.113537681107516,0.010898811166666664,0.0024101127141335863
