index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(8, 0), (2, 21), (1, 21)]","[(1, 21), (7, 0), (4, 0)]",93,0.0,93.0,0.0,0.019450002,0.0,0.019450002,0.0
1,"[(4, 0), (6, 21), (3, 21)]","[(6, 21), (5, 0), (1, 0)]",88,2.7624309392265194,90.5,2.5,0.024353061000000002,11.193415857699268,0.0219015315,0.0024515295000000006
2,"[(6, 0), (4, 21), (7, 21)]","[(1, 21), (3, 0), (1, 0)]",93,2.580681683162582,91.33333333333333,2.357022603955158,0.026760845,12.933109408057387,0.02352130266666667,0.00304203580808032
3,"[(0, 0), (6, 21), (7, 21)]","[(6, 21), (5, 0), (1, 0)]",90,2.331121256658948,91.0,2.1213203435596424,0.017429735000000002,16.94674079315614,0.021998410750000003,0.003728013648416296
4,"[(0, 0), (4, 21), (6, 21)]","[(7, 21), (6, 0), (2, 0)]",92,2.1261753760597935,91.2,1.9390719429665317,0.016413538999999998,19.220906187913,0.0208814364,0.004013601301132717
5,"[(3, 0), (0, 21), (6, 21)]","[(3, 21), (1, 0), (2, 0)]",90,2.006309734451158,91.0,1.8257418583505538,0.025778519,18.8650987671887,0.021697616833333336,0.004093276845734495
6,"[(3, 0), (4, 21), (5, 21)]","[(4, 21), (7, 0), (0, 0)]",92,1.8938943532279893,91.14285714285714,1.7261494247992246,0.030323830000000003,21.129113722386418,0.022929933000000003,0.004844891620037012
7,"[(8, 0), (3, 21), (2, 21)]","[(3, 21), (0, 0), (7, 0)]",90,1.8223213133820877,91.0,1.6583123951777,0.017307199000000002,22.0390900416069,0.02222709125,0.004898648654217629
8,"[(3, 0), (4, 21), (8, 21)]","[(5, 21), (8, 0), (7, 0)]",89,1.8562730585193519,90.77777777777777,1.6850834320114558,0.01594957100000001,23.326982340534336,0.021529589000000002,0.0050222034240196235
9,"[(0, 0), (8, 21), (0, 21)]","[(6, 21), (6, 0), (4, 0)]",91,1.7621145374449345,90.8,1.6000000000000005,0.023214899999999997,22.08132067580937,0.021698120100000003,0.004791231479903249
10,"[(3, 0), (1, 21), (2, 21)]","[(6, 21), (0, 0), (5, 0)]",86,2.2764001003993477,90.36363636363636,2.0570379089063198,0.012754698999999994,25.09959673083652,0.020885081818181817,0.005242071313268896
11,"[(1, 0), (4, 21), (2, 21)]","[(3, 21), (8, 0), (6, 0)]",87,2.4176011739818644,90.08333333333333,2.177855724228663,0.014202666000000003,26.307981040808727,0.020328213833333334,0.005347942641208391
12,"[(3, 0), (1, 21), (6, 21)]","[(1, 21), (3, 0), (6, 0)]",85,2.7790483269330446,89.6923076923077,2.4925925763107153,0.02104614199999999,25.22487612946177,0.020383439076923075,0.0051416972580781515
13,"[(8, 0), (4, 21), (8, 21)]","[(0, 21), (1, 0), (6, 0)]",92,2.7536578816675314,89.85714285714286,2.4743582965269675,0.032482339,27.54665406989276,0.02124764621428571,0.005853015600643949
14,"[(2, 0), (5, 21), (6, 21)]","[(5, 21), (7, 0), (0, 0)]",90,2.660299863062479,89.86666666666666,2.390722810272148,0.017216985000000018,27.37622626805272,0.020978935466666664,0.005743240841983427
15,"[(5, 0), (1, 21), (4, 21)]","[(7, 21), (0, 0), (7, 0)]",85,2.900013224728562,89.5625,2.5973243443975185,0.026505337000000018,26.82151079598263,0.021324335562499998,0.0057195089650675
16,"[(4, 0), (4, 21), (6, 21)]","[(8, 21), (3, 0), (4, 0)]",92,2.880771493310006,89.70588235294117,2.5842214866457405,0.025846426,26.168348473016152,0.021590340882352937,0.005649835638606186
17,"[(2, 0), (0, 21), (1, 21)]","[(5, 21), (3, 0), (2, 0)]",94,2.99869946731028,89.94444444444444,2.697163576430746,0.03334967,27.494527929222368,0.02224363694444444,0.006115782972165101
18,"[(8, 0), (5, 21), (1, 21)]","[(6, 21), (5, 0), (0, 0)]",86,3.085735234713409,89.73684210526316,2.7690413553612436,0.025007443000000004,26.72984723260594,0.02238910042105263,0.005984572339302101
19,"[(5, 0), (2, 21), (3, 21)]","[(5, 21), (3, 0), (5, 0)]",88,3.0399821695285323,89.65,2.7253440149823294,0.013821373999999997,27.88904425485057,0.021960714099999997,0.006124633274030208
20,"[(8, 0), (4, 21), (2, 21)]","[(3, 21), (7, 0), (4, 0)]",91,2.9818624002522593,89.71428571428571,2.67515655336917,0.027205446999999994,27.376699876334364,0.022210463285714282,0.006080491874873432
21,"[(0, 0), (6, 21), (0, 21)]","[(5, 21), (7, 0), (4, 0)]",89,2.919077668521425,89.68181818181819,2.617881927269442,0.023202708,26.70921169761607,0.022255565318181816,0.005944286055334403
22,"[(2, 0), (1, 21), (5, 21)]","[(4, 21), (5, 0), (3, 0)]",94,3.0127522935539948,89.8695652173913,2.7075473872939595,0.029484832999999988,26.573661687580376,0.02256988130434782,0.005997643901105843
23,"[(3, 0), (2, 21), (7, 21)]","[(6, 21), (6, 0), (3, 0)]",94,3.0831013799379776,90.04166666666667,2.776075867519154,0.025171726000000005,25.991103837542003,0.022678291499999993,0.005894338292345459
24,"[(4, 0), (6, 21), (0, 21)]","[(6, 21), (4, 0), (6, 0)]",93,3.084603956658153,90.16,2.781078927322991,0.025725663,25.46487770109075,0.022800186359999995,0.005806039572194773
25,"[(6, 0), (0, 21), (7, 21)]","[(3, 21), (7, 0), (3, 0)]",95,3.1894404975632797,90.34615384615384,2.8815368187600554,0.023585246999999976,24.946108385955775,0.022830380999999993,0.0056952915891866525
