index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(6, 0), (0, 21), (2, 21), (6, 21)]","[(5, 21), (0, 0), (4, 0), (6, 0)]",91,0.0,91.0,0.0,0.021218452999999998,0.0,0.021218452999999998,0.0
1,"[(7, 0), (4, 21), (3, 21), (2, 21)]","[(8, 21), (6, 0), (3, 0), (2, 0)]",89,1.1111111111111112,90.0,1.0,0.012026411999999998,27.649506171855414,0.0166224325,0.0045960205
2,"[(7, 0), (6, 21), (5, 21), (7, 21)]","[(8, 21), (4, 0), (1, 0), (5, 0)]",93,1.7944979800609364,91.0,1.632993161855452,0.012913698999999999,26.906676958963804,0.015386188,0.004139911901458854
3,"[(2, 0), (4, 21), (5, 21), (0, 21)]","[(3, 21), (5, 0), (6, 0), (0, 0)]",89,1.832389386936685,90.5,1.6583123951777,0.011837621000000001,26.90293129721393,0.01449904625,0.003900668451388772
4,"[(8, 0), (4, 21), (7, 21), (2, 21)]","[(4, 21), (0, 0), (1, 0), (8, 0)]",104,6.008583690987125,93.2,5.6000000000000005,0.015619085000000001,23.891183289471623,0.014723054,0.003517511816947883
5,"[(4, 0), (2, 21), (6, 21), (1, 21)]","[(6, 21), (4, 0), (1, 0), (0, 0)]",94,5.486532677049007,93.33333333333333,5.120763831912406,0.013160025,22.564778604518587,0.014462549166666666,0.0032634422000279812
6,"[(7, 0), (8, 21), (0, 21), (6, 21)]","[(5, 21), (3, 0), (5, 0), (7, 0)]",97,5.232911244344319,93.85714285714286,4.9114609821917385,0.013922395999999998,21.044045957416355,0.01438538442857143,0.0030272669102995877
7,"[(6, 0), (8, 21), (4, 21), (1, 21)]","[(4, 21), (6, 0), (0, 0), (1, 0)]",92,4.950733302467065,93.625,4.635124054434789,0.012666806000000001,20.381864321265226,0.014170562125000001,0.0028882247458780984
8,"[(3, 0), (8, 21), (7, 21), (2, 21)]","[(4, 21), (8, 0), (4, 0), (1, 0)]",91,4.764880022902263,93.33333333333333,4.447221354708779,0.012361485000000002,19.913042810042942,0.013969553555555557,0.002781763179889654
9,"[(6, 0), (6, 21), (5, 21), (4, 21)]","[(8, 21), (0, 0), (4, 0), (1, 0)]",96,4.587801400338438,93.6,4.294182110716777,0.013527483,18.9750577824189,0.013925346500000001,0.0026423425447770483
10,"[(8, 0), (5, 21), (3, 21), (4, 21)]","[(6, 21), (4, 0), (3, 0), (1, 0)]",90,4.527707465628435,93.27272727272727,4.223116236122522,0.012499258000000001,18.502238108890857,0.013795702090909094,0.0025525136496532355
11,"[(0, 0), (5, 21), (1, 21), (3, 21)]","[(3, 21), (8, 0), (3, 0), (4, 0)]",93,4.3367598064525215,93.25,4.044028519516976,0.021258765,22.18100555085962,0.014417624000000004,0.00319797397974207
12,"[(3, 0), (4, 21), (3, 21), (1, 21)]","[(3, 21), (6, 0), (5, 0), (4, 0)]",91,4.223779285679549,93.07692307692308,3.9313637966709654,0.020344993,23.227187002518722,0.014873575461538465,0.003454713186412276
13,"[(2, 0), (1, 21), (6, 21), (0, 21)]","[(2, 21), (0, 0), (7, 0), (4, 0)]",92,4.084404239726061,93.0,3.7984959429452374,0.021223565,24.19916045998753,0.015327146142857146,0.0037090406890467904
14,"[(6, 0), (4, 21), (3, 21), (2, 21)]","[(0, 21), (2, 0), (5, 0), (3, 0)]",96,4.018475509352829,93.2,3.7452191747168366,0.021504188,24.782542981956798,0.015738948933333337,0.003900511784311565
15,"[(0, 0), (6, 21), (4, 21), (2, 21)]","[(6, 21), (4, 0), (6, 0), (5, 0)]",98,4.0726059389646565,93.5,3.8078865529319543,0.022021211,25.238165949787188,0.016131590312500003,0.004071317533408544
16,"[(3, 0), (4, 21), (3, 21), (2, 21)]","[(5, 21), (0, 0), (8, 0), (3, 0)]",96,3.9945007777850856,93.6470588235294,3.740732493078739,0.022774622,25.709379328062386,0.016522356882352946,0.004247795404820342
17,"[(1, 0), (1, 21), (6, 21), (2, 21)]","[(8, 21), (5, 0), (0, 0), (1, 0)]",102,4.365166835262373,94.11111111111111,4.108107010519145,0.025638473999999998,27.166893012822275,0.01702880783333334,0.004626198005440767
18,"[(7, 0), (2, 21), (5, 21), (0, 21)]","[(7, 21), (6, 0), (0, 0), (1, 0)]",94,4.249087228908853,94.10526315789474,3.9986147185731733,0.012848262000000003,27.35806887962864,0.016808779105263162,0.004598557365442522
19,"[(4, 0), (4, 21), (3, 21), (2, 21)]","[(0, 21), (2, 0), (4, 0), (5, 0)]",94,4.141801332604691,94.1,3.8974350539810145,0.02992009,30.43651925119624,0.017464344650000005,0.005315538621492513
20,"[(7, 0), (2, 21), (3, 21), (1, 21)]","[(2, 21), (2, 0), (1, 0), (7, 0)]",99,4.180975111731177,94.33333333333333,3.9440531887330774,0.014345231000000003,30.202385037406078,0.017315815428571434,0.0052297892481037115
21,"[(3, 0), (7, 21), (8, 21), (4, 21)]","[(6, 21), (5, 0), (0, 0), (2, 0)]",99,4.203364037383537,94.54545454545455,3.974089635344435,0.033936574000000004,34.1535651971131,0.01807130445454546,0.0061719947488519875
22,"[(3, 0), (4, 21), (5, 21), (0, 21)]","[(5, 21), (5, 0), (7, 0), (2, 0)]",91,4.188325351144838,94.3913043478261,3.9534149292762804,0.012097944000000003,34.57308607432945,0.01781159313043479,0.006158017424194571
23,"[(5, 0), (0, 21), (5, 21), (8, 21)]","[(7, 21), (7, 0), (3, 0), (8, 0)]",97,4.132407235929446,94.5,3.905124837953327,0.033781858,36.915866995226835,0.01847702083333334,0.006820952435513689
24,"[(2, 0), (2, 21), (3, 21), (7, 21)]","[(8, 21), (7, 0), (3, 0), (8, 0)]",96,4.058269020376128,94.56,3.8374991856676663,0.034841116,38.74557451436459,0.019131584640000004,0.007412642382469932
25,"[(7, 0), (3, 21), (1, 21), (8, 21)]","[(1, 21), (7, 0), (3, 0), (0, 0)]",104,4.401450766288581,94.92307692307692,4.177992496615468,0.040267644,41.75570642068337,0.019944510000000006,0.008327971042643838
26,"[(4, 0), (0, 21), (1, 21), (5, 21)]","[(1, 21), (2, 0), (5, 0), (4, 0)]",94,4.324633562674331,94.88888888888889,4.103596736137643,0.045189777,45.313914869272395,0.020879519888888896,0.009461327867563913
27,"[(8, 0), (1, 21), (8, 21), (3, 21)]","[(6, 21), (5, 0), (6, 0), (1, 0)]",96,4.25048434687693,94.92857142857143,4.0349240692853146,0.049770035000000004,48.95554926723856,0.021911324000000006,0.010726809015924271
28,"[(5, 0), (6, 21), (3, 21), (4, 21)]","[(4, 21), (6, 0), (3, 0), (8, 0)]",91,4.250337335461195,94.79310344827586,4.029026667304422,0.02941728,47.94216245926759,0.022170150068965524,0.010628849363526878
29,"[(1, 0), (1, 21), (6, 21), (5, 21)]","[(0, 21), (6, 0), (0, 0), (4, 0)]",97,4.196485910564615,94.86666666666666,3.981066300488964,0.055062145,51.58825461283343,0.023266549900000003,0.012002807002033941
30,"[(0, 0), (7, 21), (8, 21), (3, 21)]","[(4, 21), (7, 0), (3, 0), (8, 0)]",98,4.164850984751919,94.96774193548387,3.955264935196661,0.067487058,57.33824891014382,0.024693017903225808,0.014158544068777989
31,"[(2, 0), (2, 21), (3, 21), (0, 21)]","[(7, 21), (0, 0), (6, 0), (4, 0)]",98,4.132608844133523,95.0625,3.9285612824544307,0.048834013,57.195659629693054,0.025447424000000003,0.014554822015564822
32,"[(8, 0), (4, 21), (7, 21), (3, 21)]","[(6, 21), (6, 0), (4, 0), (2, 0)]",92,4.110824043656662,94.96969696969697,3.9040371372181757,0.012252742,57.929617756693865,0.025047585151515155,0.014509970335555138
33,"[(2, 0), (2, 21), (0, 21), (5, 21)]","[(3, 21), (6, 0), (8, 0), (0, 0)]",102,4.229446751773949,95.17647058823529,4.0254381437472055,0.064981169,60.28227526845696,0.026222102323529416,0.01580727990384645
34,"[(5, 0), (6, 21), (3, 21), (7, 21)]","[(7, 21), (5, 0), (2, 0), (7, 0)]",90,4.272567484712085,95.02857142857142,4.060159844043541,0.08740954299999999,66.56471643740242,0.027970314914285716,0.018618360809342767
35,"[(3, 0), (4, 21), (3, 21), (6, 21)]","[(1, 21), (7, 0), (8, 0), (3, 0)]",97,4.224146389933703,95.08333333333333,4.01645919242863,0.034452389,65.32357934012552,0.028150372527777783,0.018388830932723817
