starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(5, 0), (2, 0), (7, 0), (6, 0), (8, 21), (2, 21), (1, 21), (3, 21)]","[(4, 21), (6, 21), (5, 21), (0, 21), (6, 0), (0, 0), (4, 0), (7, 0)]",211,0.0,211.0,0.0,0.086656673,0.0,0.086656673,0.0
"[(8, 0), (2, 0), (7, 0), (3, 0), (8, 21), (0, 21), (4, 21), (3, 21)]","[(8, 21), (0, 21), (6, 21), (3, 21), (3, 0), (8, 0), (5, 0), (6, 0)]",213,0.4716981132075472,212.0,1.0,0.110932325,12.285933045725548,0.09879449900000001,0.012137825999999997
"[(5, 0), (1, 0), (6, 0), (8, 0), (5, 21), (6, 21), (3, 21), (4, 21)]","[(4, 21), (2, 21), (1, 21), (0, 21), (8, 0), (4, 0), (3, 0), (1, 0)]",211,0.44542159444821894,211.66666666666666,0.9428090415820634,0.100165825,10.00644203991523,0.09925160766666667,0.009931554594849061
"[(6, 0), (8, 0), (7, 0), (1, 0), (8, 21), (0, 21), (2, 21), (3, 21)]","[(7, 21), (5, 21), (6, 21), (3, 21), (0, 0), (1, 0), (6, 0), (4, 0)]",212,0.3915731747763164,211.75,0.82915619758885,0.257089793,49.660755647638155,0.138711154,0.06888500724395906
"[(7, 0), (8, 0), (2, 0), (3, 0), (1, 21), (0, 21), (2, 21), (7, 21)]","[(1, 21), (4, 21), (6, 21), (0, 21), (7, 0), (2, 0), (3, 0), (5, 0)]",213,0.4218996183961867,212.0,0.8944271909999159,0.348726172,57.648129100368436,0.1807141576,0.10417833087589129
"[(3, 0), (6, 0), (5, 0), (2, 0), (5, 21), (7, 21), (6, 21), (8, 21)]","[(4, 21), (2, 21), (8, 21), (7, 21), (1, 0), (0, 0), (7, 0), (4, 0)]",213,0.42302944282282046,212.16666666666666,0.8975274678557508,0.299706758,52.32334445576148,0.20054625766666667,0.10493250919206897
"[(3, 0), (4, 0), (2, 0), (5, 0), (5, 21), (1, 21), (7, 21), (4, 21)]","[(2, 21), (5, 21), (1, 21), (7, 21), (7, 0), (0, 0), (2, 0), (6, 0)]",208,0.793203249457848,211.57142857142858,1.6781914463529615,0.605800077,66.51244523442071,0.2584396604285714,0.17189453760657641
"[(5, 0), (6, 0), (2, 0), (4, 0), (8, 21), (0, 21), (7, 21), (1, 21)]","[(5, 21), (4, 21), (1, 21), (6, 21), (8, 0), (0, 0), (3, 0), (1, 0)]",210,0.7823037584460646,211.375,1.653594569415369,0.669410854,67.95779231877064,0.309811059625,0.2105407564805402
"[(0, 0), (1, 0), (7, 0), (8, 0), (2, 21), (7, 21), (1, 21), (4, 21)]","[(6, 21), (8, 21), (3, 21), (2, 21), (1, 0), (7, 0), (2, 0), (8, 0)]",212,0.7431495335644219,211.44444444444446,1.5713484026367723,0.11568165500000005,72.04515422526192,0.2882411257777778,0.2076637636072312
"[(1, 0), (2, 0), (7, 0), (5, 0), (1, 21), (2, 21), (7, 21), (8, 21)]","[(4, 21), (8, 21), (0, 21), (5, 21), (3, 0), (6, 0), (4, 0), (7, 0)]",212,0.7092198581560284,211.5,1.5,0.882174805,76.41107569108286,0.3476344937,0.2656312561094197
