starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(7, 0), (2, 0), (8, 21), (3, 21), (0, 21)]","[(4, 21), (1, 21), (7, 0), (4, 0), (8, 0)]",133,0.0,133.0,0.0,0.06990603499999999,0.0,0.06990603499999999,0.0
"[(2, 0), (8, 0), (1, 21), (5, 21), (0, 21)]","[(3, 21), (6, 21), (0, 0), (5, 0), (2, 0)]",131,0.7575757575757576,132.0,1.0,0.051535516999999996,15.127044819058305,0.06072077599999999,0.009185258999999998
"[(4, 0), (8, 0), (7, 21), (6, 21), (5, 21)]","[(8, 21), (6, 21), (0, 0), (4, 0), (3, 0)]",135,1.2278144074101143,133.0,1.632993161855452,0.114519253,33.62404291710595,0.07865360166666667,0.02644652078024956
"[(3, 0), (6, 0), (5, 21), (1, 21), (2, 21)]","[(1, 21), (4, 21), (3, 0), (0, 0), (8, 0)]",130,1.4520124287086216,132.25,1.920286436967152,0.03884017999999999,41.72701291749649,0.06870024625,0.028666560627089395
"[(8, 0), (6, 0), (4, 21), (7, 21), (8, 21)]","[(6, 21), (0, 21), (0, 0), (7, 0), (3, 0)]",132,1.3014107817008513,132.2,1.7204650534085253,0.029597062,49.33413212441728,0.0608796094,0.03003442693822516
"[(6, 0), (3, 0), (2, 21), (3, 21), (1, 21)]","[(0, 21), (6, 21), (1, 0), (8, 0), (4, 0)]",131,1.2371160317086758,132.0,1.632993161855452,0.018221431999999996,58.94232404780521,0.05376991316666666,0.031693236458920145
"[(2, 0), (6, 0), (3, 21), (0, 21), (2, 21)]","[(8, 21), (6, 21), (1, 0), (0, 0), (6, 0)]",134,1.2593848584979053,132.28571428571428,1.665986255670086,0.07359299899999999,53.268666142649565,0.05660178257142857,0.030151014588762695
"[(2, 0), (8, 0), (5, 21), (6, 21), (7, 21)]","[(3, 21), (8, 21), (5, 0), (0, 0), (3, 0)]",131,1.2225967817710581,132.125,1.6153559979150107,0.05982913499999999,49.51106219533437,0.057005201624999995,0.028223880831129505
"[(5, 0), (4, 0), (6, 21), (7, 21), (1, 21)]","[(4, 21), (8, 21), (6, 0), (1, 0), (4, 0)]",133,1.1704527964020268,132.22222222222223,1.547598697464902,0.030946567999999997,51.45356386403154,0.05410979788888889,0.027841419413457833
"[(0, 0), (6, 0), (3, 21), (6, 21), (5, 21)]","[(5, 21), (8, 21), (0, 0), (5, 0), (3, 0)]",130,1.221554204287659,132.0,1.61245154965971,0.051359636,49.08642993286044,0.0538347817,0.026425572398678873
"[(5, 0), (7, 0), (3, 21), (4, 21), (2, 21)]","[(0, 21), (8, 21), (8, 0), (2, 0), (0, 0)]",132,1.1647062345239507,132.0,1.5374122295716148,0.05141084,47.01240328577281,0.05361442336363636,0.025205428931054326
"[(6, 0), (8, 0), (1, 21), (8, 21), (3, 21)]","[(5, 21), (8, 21), (0, 0), (7, 0), (4, 0)]",131,1.1353253793816445,131.91666666666666,1.4976833963009524,0.061056138999999995,44.657591781180244,0.054234566333333324,0.02421985123743341
"[(7, 0), (5, 0), (7, 21), (0, 21), (6, 21)]","[(3, 21), (2, 21), (6, 0), (1, 0), (8, 0)]",130,1.15875267024397,131.76923076923077,1.5268794800984007,0.03965091300000001,44.418608268720014,0.053112746846153844,0.02359194296235002
"[(1, 0), (2, 0), (4, 21), (5, 21), (8, 21)]","[(2, 21), (5, 21), (7, 0), (1, 0), (6, 0)]",131,1.1271480309558854,131.71428571428572,1.4846149779161806,0.0759418,42.894162630779476,0.0547433935,0.02348172023749756
