index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(0, 0), (7, 0), (2, 0), (4, 0), (0, 21), (8, 21), (4, 21), (6, 21)]","[(2, 21), (6, 21), (1, 21), (0, 21), (8, 0), (6, 0), (0, 0), (4, 0)]",240,0.0,240.0,0.0,0.07468049,0.0,0.07468049,0.0
1,"[(8, 0), (0, 0), (1, 0), (7, 0), (7, 21), (0, 21), (6, 21), (5, 21)]","[(3, 21), (1, 21), (5, 21), (0, 21), (4, 0), (0, 0), (3, 0), (1, 0)]",247,1.4373716632443532,243.5,3.5,0.09148068300000001,10.110781415824505,0.0830805865,0.008400096500000002
2,"[(3, 0), (8, 0), (4, 0), (1, 0), (8, 21), (0, 21), (6, 21), (1, 21)]","[(3, 21), (0, 21), (6, 21), (7, 21), (6, 0), (0, 0), (4, 0), (2, 0)]",248,1.452663707759362,245.0,3.559026084010437,0.07860165,8.795801506747079,0.08158760766666666,0.007176284024463562
3,"[(5, 0), (4, 0), (2, 0), (1, 0), (6, 21), (7, 21), (5, 21), (2, 21)]","[(6, 21), (5, 21), (1, 21), (8, 21), (4, 0), (1, 0), (0, 0), (7, 0)]",245,1.2580436740753012,245.0,3.082207001484488,0.07274259100000001,9.196971787040836,0.0793763535,0.007300220836976801
4,"[(7, 0), (8, 0), (0, 0), (1, 0), (6, 21), (3, 21), (2, 21), (8, 21)]","[(3, 21), (8, 21), (0, 21), (7, 21), (4, 0), (2, 0), (0, 0), (3, 0)]",245,1.1252284695583854,245.0,2.756809750418044,0.076227466,8.444673955186937,0.07874657599999998,0.006649891594073486
5,"[(5, 0), (6, 0), (1, 0), (4, 0), (7, 21), (6, 21), (5, 21), (3, 21)]","[(1, 21), (8, 21), (3, 21), (5, 21), (2, 0), (5, 0), (7, 0), (8, 0)]",242,1.1262925454572807,244.5,2.753785273643051,0.084925056,8.138400545836074,0.07977632266666666,0.0064925166793519465
6,"[(8, 0), (0, 0), (3, 0), (6, 0), (2, 21), (7, 21), (1, 21), (5, 21)]","[(8, 21), (4, 21), (2, 21), (5, 21), (1, 0), (4, 0), (2, 0), (0, 0)]",239,1.3107080759084349,243.71428571428572,3.1943828249996997,0.07899901499999999,7.552918394038294,0.0796652787142857,0.006017053489673158
7,"[(8, 0), (4, 0), (7, 0), (2, 0), (4, 21), (5, 21), (8, 21), (1, 21)]","[(5, 21), (3, 21), (1, 21), (6, 21), (3, 0), (7, 0), (6, 0), (0, 0)]",246,1.2631995907723312,244.0,3.082207001484488,0.07849999399999999,7.094622048899899,0.07951961812499998,0.0056416163606972485
8,"[(5, 0), (2, 0), (0, 0), (8, 0), (3, 21), (8, 21), (6, 21), (0, 21)]","[(3, 21), (4, 21), (5, 21), (7, 21), (6, 0), (1, 0), (8, 0), (4, 0)]",247,1.2503617175868593,244.33333333333334,3.055050463303893,0.06881365299999999,8.034948669428802,0.07833006644444443,0.006293780631540583
9,"[(3, 0), (0, 0), (7, 0), (8, 0), (6, 21), (2, 21), (7, 21), (0, 21)]","[(6, 21), (5, 21), (3, 21), (2, 21), (5, 0), (8, 0), (2, 0), (1, 0)]",249,1.3148265473391403,244.8,3.218695387886216,0.07993326700000002,7.631691804182737,0.07849038649999998,0.005990144393591852
