index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(5, 0), (2, 21), (8, 21), (4, 21)]","[(1, 21), (7, 0), (5, 0), (8, 0)]",116,0.0,116.0,0.0,1668678047.4816897,0.0,1668678047.4816897,0.0
1,"[(1, 0), (3, 21), (1, 21), (2, 21)]","[(8, 21), (3, 0), (8, 0), (4, 0)]",122,2.5210084033613445,119.0,3.0,1668678047.4799035,5.352236752097209e-11,1668678047.4807966,0.0008931159973144531
2,"[(8, 0), (1, 21), (3, 21), (4, 21)]","[(7, 21), (5, 0), (6, 0), (1, 0)]",115,2.627087392491701,117.66666666666667,3.0912061651652345,1668678047.8437314,1.0253066665188351e-08,1668678047.601775,0.1710906726479734
3,"[(1, 0), (8, 21), (2, 21), (3, 21)]","[(6, 21), (6, 0), (3, 0), (1, 0)]",114,2.665931391432277,116.75,3.112474899497183,1668678047.8985717,1.1754166806669019e-08,1668678047.6759741,0.196139201190102
4,"[(0, 0), (7, 21), (0, 21), (2, 21)]","[(7, 21), (0, 0), (8, 0), (7, 0)]",127,4.171552758708373,118.8,4.955804677345547,1668678047.9201071,1.203228094832466e-08,1668678047.7248006,0.20078003082526708
5,"[(8, 0), (3, 21), (2, 21), (5, 21)]","[(1, 21), (7, 0), (1, 0), (3, 0)]",118,3.8206377833526526,118.66666666666667,4.533823502911814,1668678047.9027698,1.1680960436340697e-08,1668678047.7544622,0.19491762256810108
6,"[(7, 0), (7, 21), (6, 21), (8, 21)]","[(0, 21), (0, 0), (1, 0), (4, 0)]",123,3.741436970494206,119.28571428571429,4.462999814803803,1668678048.0603664,1.2573932028506633e-08,1668678047.7981627,0.20981844350475243
7,"[(0, 0), (1, 21), (5, 21), (4, 21)]","[(2, 21), (1, 0), (6, 0), (0, 0)]",113,3.935602975986842,118.5,4.663689526544408,1668678048.12166,1.3395806303972569e-08,1668678047.8386,0.22353287912536954
8,"[(7, 0), (1, 21), (3, 21), (0, 21)]","[(0, 21), (4, 0), (7, 0), (5, 0)]",119,3.711150866583567,118.55555555555556,4.399775527382962,1668678048.3756735,1.6180890158366566e-08,1668678047.8982747,0.27000696202719526
9,"[(8, 0), (1, 21), (4, 21), (3, 21)]","[(7, 21), (0, 0), (2, 0), (4, 0)]",111,4.032034664529005,117.8,4.749736834815167,1668678048.136636,1.5937476036491462e-08,1668678047.922111,0.26594516401377993
10,"[(1, 0), (7, 21), (8, 21), (1, 21)]","[(4, 21), (6, 0), (0, 0), (7, 0)]",118,3.844110712062084,117.81818181818181,4.52906134802951,1668678048.4222517,1.7468677709107663e-08,1668678047.9675782,0.2914959902020852
11,"[(3, 0), (8, 21), (1, 21), (2, 21)]","[(7, 21), (0, 0), (3, 0), (5, 0)]",119,3.6878001768621202,117.91666666666667,4.34853104188325,1668678048.3306985,1.777352703660133e-08,1668678047.9978383,0.2965829440147271
12,"[(2, 0), (1, 21), (7, 21), (5, 21)]","[(8, 21), (1, 0), (5, 0), (4, 0)]",115,3.6107783835119305,117.6923076923077,4.2496084052101954,1668678048.8217704,2.1557190320686164e-08,1668678048.0612178,0.35972010266006765
13,"[(0, 0), (6, 21), (1, 21), (4, 21)]","[(5, 21), (5, 0), (6, 0), (7, 0)]",118,3.479434754085304,117.71428571428571,4.095791767666129,1668678048.8112826,2.378086516525244e-08,1668678048.1147938,0.3968260766643453
14,"[(5, 0), (8, 21), (2, 21), (6, 21)]","[(7, 21), (5, 0), (3, 0), (4, 0)]",117,3.3662211393797055,117.66666666666667,3.9609202073367866,1668678049.3630824,2.959778607780829e-08,1668678048.198013,0.49389175903299465
15,"[(3, 0), (6, 21), (0, 21), (8, 21)]","[(8, 21), (7, 0), (0, 0), (8, 0)]",115,3.309861528958308,117.5,3.8890872965260113,1668678049.3936946,3.349803480141326e-08,1668678048.2727432,0.5589743533339471
16,"[(7, 0), (2, 21), (3, 21), (0, 21)]","[(1, 21), (3, 0), (8, 0), (6, 0)]",121,3.2808890679000204,117.70588235294117,3.861799426392906,1668678048.88033,3.360819873022872e-08,1668678048.3084836,0.5608126346432172
17,"[(1, 0), (1, 21), (6, 21), (0, 21)]","[(8, 21), (2, 0), (6, 0), (5, 0)]",115,3.2357736802691273,117.55555555555556,3.803831726360819,1668678049.6833496,3.772199203294085e-08,1668678048.384865,0.6294586004671716
18,"[(5, 0), (8, 21), (7, 21), (5, 21)]","[(8, 21), (3, 0), (4, 0), (1, 0)]",119,3.15935632105767,117.63157894736842,3.7164007250336275,1668678049.4357414,3.9316788446161965e-08,1668678048.4401743,0.6560706181527675
19,"[(7, 0), (1, 21), (3, 21), (7, 21)]","[(2, 21), (3, 0), (5, 0), (4, 0)]",118,3.0796338316179033,117.65,3.6231892028984634,1668678049.3515623,4.012747886522349e-08,1668678048.4857438,0.6695984312347406
20,"[(2, 0), (3, 21), (1, 21), (5, 21)]","[(2, 21), (0, 0), (5, 0), (4, 0)]",118,3.0056567588226857,117.66666666666667,3.5366561195480273,1668678049.5562015,4.147492468657129e-08,1668678048.5367177,0.6920829638919511
21,"[(2, 0), (7, 21), (1, 21), (8, 21)]","[(8, 21), (3, 0), (8, 0), (1, 0)]",126,3.275724256820003,118.04545454545455,3.866843588618885,1668678050.0637262,4.478078338961725e-08,1668678048.6061273,0.7472471024164019
