index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(0, 0), (8, 21)]","[(1, 21), (2, 0)]",49,0.0,49.0,0.0,1668678026.744204,0.0,1668678026.744204,0.0
1,"[(5, 0), (8, 21)]","[(4, 21), (7, 0)]",44,5.376344086021505,46.5,2.5,1668678026.7714138,8.153088349647853e-10,1668678026.757809,0.013604879379272461
2,"[(2, 0), (4, 21)]","[(6, 21), (1, 0)]",49,4.979625219623573,47.333333333333336,2.357022603955158,1668678026.7719648,7.76580262182611e-10,1668678026.7625275,0.012958624195216055
3,"[(7, 0), (5, 21)]","[(0, 21), (4, 0)]",50,4.885849749816073,48.0,2.345207879911715,1668678026.761321,6.732665388896483e-10,1668678026.7622259,0.011234650795994117
4,"[(8, 0), (5, 21)]","[(0, 21), (5, 0)]",50,4.63841824806687,48.4,2.244994432064365,1668678026.772132,6.473146291953414e-10,1668678026.7642071,0.010801596981412868
5,"[(2, 0), (7, 21)]","[(2, 21), (3, 0)]",48,4.251320002047572,48.333333333333336,2.054804667656326,1668678026.7724617,6.190046260992125e-10,1668678026.7655828,0.010329194180380013
6,"[(4, 0), (7, 21)]","[(8, 21), (3, 0)]",50,4.096584787407093,48.57142857142857,1.9897697538834453,1668678026.7726622,5.920029227012788e-10,1668678026.766594,0.009878622688932264
7,"[(0, 0), (6, 21)]","[(8, 21), (8, 0)]",52,4.447856064837422,49.0,2.179449471770337,1668678026.7726786,5.667455711681088e-10,1668678026.7673545,0.009457158813759371
8,"[(8, 0), (0, 21)]","[(4, 21), (6, 0)]",52,4.5826553940035595,49.333333333333336,2.2607766610417563,1668678026.773335,5.460739112807691e-10,1668678026.768019,0.00911221536745488
9,"[(7, 0), (5, 21)]","[(6, 21), (5, 0)]",43,5.8835929289094056,48.7,2.8653097563788807,1668678026.7706814,5.202573629137478e-10,1668678026.7682853,0.008681420297585844
10,"[(0, 0), (2, 21)]","[(3, 21), (0, 0)]",47,5.716980345495785,48.54545454545455,2.7753340949952268,1668678026.7803588,5.378897769607566e-10,1668678026.7693827,0.008975648516382986
11,"[(5, 0), (2, 21)]","[(2, 21), (3, 0)]",46,5.687042242231256,48.333333333333336,2.7487370837451075,1668678026.7802513,5.455450146748543e-10,1668678026.7702885,0.009103389786020039
12,"[(8, 0), (5, 21)]","[(5, 21), (4, 0)]",46,5.6342466736576355,48.15384615384615,2.7131064751612923,1668678026.7803798,5.483545140211347e-10,1668678026.7710648,0.00915027128427793
13,"[(1, 0), (5, 21)]","[(0, 21), (0, 0)]",48,5.431158818315467,48.142857142857146,2.614715031103304,1668678026.7808123,5.494052207891291e-10,1668678026.771761,0.009167804197245076
14,"[(3, 0), (1, 21)]","[(6, 21), (2, 0)]",46,5.37914353639919,48.0,2.581988897471611,1668678026.770672,5.310254954513153e-10,1668678026.7716882,0.00886110575915159
15,"[(2, 0), (7, 21)]","[(8, 21), (1, 0)]",54,5.976761501922676,48.375,2.8912583765550943,1668678026.762137,5.325054712462529e-10,1668678026.7710915,0.008885801790040075
16,"[(8, 0), (7, 21)]","[(3, 21), (3, 0)]",51,5.91832999550725,48.529411764705884,2.8721307331138126,1668678026.7846265,5.507321060453831e-10,1668678026.7718875,0.009189945639957358
17,"[(3, 0), (0, 21)]","[(5, 21), (6, 0)]",50,5.783579853202283,48.611111111111114,2.8114624286399987,1668678026.7716224,5.352277971959526e-10,1668678026.7718728,0.008931228644983982
18,"[(5, 0), (0, 21)]","[(0, 21), (7, 0)]",54,6.113873765839795,48.89473684210526,2.9893624886658787,1668678026.7847407,5.486721586918416e-10,1668678026.77255,0.009155571751109377
