index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(2, 0), (4, 0), (1, 0), (3, 0), (5, 0), (6, 0), (0, 0), (7, 0), (8, 0), (1, 21), (5, 21), (0, 21), (7, 21), (3, 21), (8, 21), (4, 21), (6, 21), (2, 21)]","[(7, 21), (1, 21), (4, 21), (2, 21), (6, 21), (0, 21), (5, 21), (8, 21), (3, 21), (6, 0), (2, 0), (3, 0), (7, 0), (8, 0), (5, 0), (0, 0), (1, 0), (4, 0)]",,,,,0.13224597,0.0,0.13224597,0.0
1,"[(4, 0), (6, 0), (0, 0), (1, 0), (8, 0), (3, 0), (7, 0), (2, 0), (5, 0), (3, 21), (7, 21), (5, 21), (8, 21), (2, 21), (1, 21), (4, 21), (0, 21), (6, 21)]","[(4, 21), (7, 21), (1, 21), (3, 21), (6, 21), (5, 21), (8, 21), (0, 21), (2, 21), (3, 0), (1, 0), (8, 0), (7, 0), (2, 0), (6, 0), (0, 0), (4, 0), (5, 0)]",,,,,0.18300504699999998,16.10116201464942,0.15762550849999998,0.025379538499999993
2,"[(8, 0), (5, 0), (7, 0), (6, 0), (0, 0), (4, 0), (2, 0), (1, 0), (3, 0), (0, 21), (2, 21), (3, 21), (6, 21), (7, 21), (4, 21), (1, 21), (5, 21), (8, 21)]","[(1, 21), (8, 21), (6, 21), (0, 21), (5, 21), (4, 21), (2, 21), (7, 21), (3, 21), (4, 0), (3, 0), (1, 0), (7, 0), (6, 0), (2, 0), (8, 0), (5, 0), (0, 0)]",,,,,0.144393608,14.124433926104773,0.153214875,0.021640733784339023
3,"[(7, 0), (0, 0), (1, 0), (3, 0), (4, 0), (2, 0), (5, 0), (6, 0), (8, 0), (6, 21), (7, 21), (2, 21), (5, 21), (1, 21), (4, 21), (0, 21), (3, 21), (8, 21)]","[(5, 21), (6, 21), (0, 21), (1, 21), (4, 21), (3, 21), (7, 21), (2, 21), (8, 21), (0, 0), (2, 0), (6, 0), (4, 0), (5, 0), (8, 0), (1, 0), (7, 0), (3, 0)]",,,,,0.135606703,13.596284995767535,0.148812832,0.02023301674899275
4,"[(7, 0), (3, 0), (0, 0), (4, 0), (8, 0), (2, 0), (5, 0), (1, 0), (6, 0), (8, 21), (2, 21), (7, 21), (0, 21), (1, 21), (3, 21), (4, 21), (5, 21), (6, 21)]","[(2, 21), (8, 21), (1, 21), (0, 21), (7, 21), (3, 21), (5, 21), (6, 21), (4, 21), (4, 0), (2, 0), (1, 0), (3, 0), (5, 0), (8, 0), (0, 0), (6, 0), (7, 0)]",,,,,0.16763462499999998,12.846317208655492,0.15257719060000002,0.01960054989253089
5,"[(7, 0), (8, 0), (6, 0), (1, 0), (5, 0), (0, 0), (4, 0), (3, 0), (2, 0), (8, 21), (7, 21), (6, 21), (2, 21), (4, 21), (0, 21), (1, 21), (5, 21), (3, 21)]","[(0, 21), (4, 21), (6, 21), (1, 21), (3, 21), (8, 21), (7, 21), (2, 21), (5, 21), (0, 0), (4, 0), (8, 0), (5, 0), (1, 0), (6, 0), (7, 0), (3, 0), (2, 0)]",,,,,0.16226283900000002,11.838034186508855,0.15419146533333336,0.018253238378838955
6,"[(3, 0), (8, 0), (7, 0), (5, 0), (2, 0), (6, 0), (1, 0), (0, 0), (4, 0), (2, 21), (3, 21), (6, 21), (4, 21), (1, 21), (8, 21), (7, 21), (5, 21), (0, 21)]","[(2, 21), (0, 21), (7, 21), (1, 21), (3, 21), (4, 21), (8, 21), (5, 21), (6, 21), (1, 0), (5, 0), (6, 0), (8, 0), (7, 0), (2, 0), (0, 0), (4, 0), (3, 0)]",,,,,0.16108986999999997,11.000829452578168,0.15517695171428572,0.017070751807798146
7,"[(0, 0), (8, 0), (4, 0), (2, 0), (7, 0), (6, 0), (5, 0), (1, 0), (3, 0), (1, 21), (0, 21), (3, 21), (2, 21), (8, 21), (7, 21), (6, 21), (5, 21), (4, 21)]","[(6, 21), (7, 21), (8, 21), (3, 21), (1, 21), (0, 21), (4, 21), (2, 21), (5, 21), (4, 0), (0, 0), (5, 0), (1, 0), (6, 0), (3, 0), (7, 0), (8, 0), (2, 0)]",,,,,0.17712500399999997,11.10722634849161,0.15792045825,0.017540582748402693
8,"[(6, 0), (8, 0), (2, 0), (4, 0), (0, 0), (1, 0), (3, 0), (5, 0), (7, 0), (4, 21), (3, 21), (7, 21), (2, 21), (0, 21), (5, 21), (8, 21), (6, 21), (1, 21)]","[(7, 21), (1, 21), (5, 21), (0, 21), (2, 21), (4, 21), (3, 21), (6, 21), (8, 21), (8, 0), (1, 0), (6, 0), (7, 0), (2, 0), (3, 0), (5, 0), (4, 0), (0, 0)]",,,,,0.13591770999999997,11.529043386235664,0.15547570844444444,0.017924861881617266
9,"[(1, 0), (0, 0), (2, 0), (8, 0), (3, 0), (5, 0), (4, 0), (6, 0), (7, 0), (6, 21), (7, 21), (0, 21), (5, 21), (4, 21), (2, 21), (3, 21), (1, 21), (8, 21)]","[(3, 21), (2, 21), (7, 21), (4, 21), (6, 21), (1, 21), (5, 21), (0, 21), (8, 21), (2, 0), (6, 0), (1, 0), (0, 0), (8, 0), (4, 0), (7, 0), (3, 0), (5, 0)]",,,,,0.12160747300000002,13.024774602126424,0.1520888849,0.01980923445311249
