starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(7, 0), (1, 21), (8, 21), (3, 21), (4, 21), (6, 21)]","[(0, 21), (0, 0), (7, 0), (4, 0), (8, 0), (5, 0)]",180,0.0,180.0,0.0,0.054264823,0.0,0.054264823,0.0
"[(1, 0), (3, 21), (2, 21), (6, 21), (7, 21), (4, 21)]","[(3, 21), (2, 0), (7, 0), (1, 0), (8, 0), (4, 0)]",174,1.694915254237288,177.0,3.0,0.065850979,9.64582162137169,0.060057901,0.005793078000000004
"[(8, 0), (1, 21), (7, 21), (6, 21), (4, 21), (0, 21)]","[(7, 21), (2, 0), (5, 0), (7, 0), (3, 0), (1, 0)]",168,2.8155054514749174,174.0,4.898979485566356,0.044291593000000004,16.075534333569358,0.054802465,0.00880978907671733
"[(1, 0), (5, 21), (8, 21), (3, 21), (7, 21), (1, 21)]","[(3, 21), (2, 0), (0, 0), (1, 0), (3, 0), (7, 0)]",174,2.438299245470853,174.0,4.242640687119285,0.05360269199999999,14.030852555254405,0.054502521750000005,0.007647168465637964
"[(7, 0), (6, 21), (4, 21), (8, 21), (5, 21), (1, 21)]","[(5, 21), (3, 0), (0, 0), (4, 0), (2, 0), (1, 0)]",162,3.5657479116033466,171.6,6.118823416311343,0.04304058299999999,15.771438105538257,0.052210134000000005,0.008234288968628586
"[(4, 0), (1, 21), (4, 21), (0, 21), (6, 21), (3, 21)]","[(5, 21), (4, 0), (6, 0), (2, 0), (5, 0), (7, 0)]",174,3.2888687497048723,172.0,5.656854249492381,0.042224753000000004,16.59395504727979,0.05054590383333334,0.008387564560344606
"[(4, 0), (6, 21), (5, 21), (4, 21), (8, 21), (7, 21)]","[(0, 21), (2, 0), (3, 0), (7, 0), (4, 0), (8, 0)]",162,3.692698104698258,170.57142857142858,6.298687910013887,0.03766066900000001,18.436418715249143,0.04870515600000001,0.008979486496075294
"[(1, 0), (7, 21), (2, 21), (3, 21), (0, 21), (8, 21)]","[(5, 21), (3, 0), (7, 0), (4, 0), (1, 0), (0, 0)]",186,4.518393411049245,172.5,7.794228634059948,0.040265566,18.57524153521999,0.04765020725,0.008851141088720408
"[(4, 0), (0, 21), (1, 21), (7, 21), (8, 21), (5, 21)]","[(5, 21), (3, 0), (5, 0), (2, 0), (6, 0), (7, 0)]",168,4.350764403225513,172.0,7.483314773547883,0.04346512699999999,17.903808853799763,0.04718519833333333,0.008447947716886312
"[(5, 0), (4, 21), (6, 21), (2, 21), (0, 21), (5, 21)]","[(2, 21), (8, 0), (3, 0), (4, 0), (6, 0), (0, 0)]",180,4.336804165554443,172.8,7.493997598078078,0.06247909900000001,18.95704005350277,0.0487145884,0.009234844034887014
"[(5, 0), (6, 21), (1, 21), (3, 21), (0, 21), (4, 21)]","[(1, 21), (0, 0), (6, 0), (3, 0), (1, 0), (8, 0)]",174,4.13718518883407,172.9090909090909,7.153569299238546,0.07907766299999999,24.086357312192288,0.05147486790909091,0.012398420610562639
"[(7, 0), (4, 21), (0, 21), (7, 21), (1, 21), (3, 21)]","[(4, 21), (5, 0), (6, 0), (4, 0), (0, 0), (8, 0)]",168,4.047605809788099,172.5,6.98212002188447,0.06916970700000001,24.24683425232719,0.052949437833333335,0.012838562428987359
"[(0, 0), (8, 21), (2, 21), (1, 21), (4, 21), (3, 21)]","[(7, 21), (1, 0), (7, 0), (3, 0), (5, 0), (0, 0)]",180,4.044200236827494,173.07692307692307,6.999577332970662,0.05173721400000003,23.344703171347568,0.05285618984615385,0.01233912062726857
"[(4, 0), (6, 21), (2, 21), (0, 21), (4, 21), (1, 21)]","[(6, 21), (5, 0), (7, 0), (1, 0), (6, 0), (8, 0)]",180,4.019461875580173,173.57142857142858,6.976637398328444,0.09463168900000002,28.716450421744476,0.05584015407142858,0.01603531015934752
"[(3, 0), (2, 21), (3, 21), (4, 21), (0, 21), (1, 21)]","[(8, 21), (2, 0), (3, 0), (0, 0), (1, 0), (6, 0)]",168,3.9733604004815826,173.2,6.8818602136341,0.05877000199999999,27.67677099318238,0.056035477266666675,0.01550881071803211
"[(3, 0), (6, 21), (8, 21), (1, 21), (5, 21), (3, 21)]","[(4, 21), (7, 0), (0, 0), (8, 0), (4, 0), (5, 0)]",174,3.8477032109591294,173.25,6.6661458129866915,0.04784181100000001,27.27996671484329,0.055523373125000004,0.015146757707458247
"[(3, 0), (3, 21), (0, 21), (1, 21), (8, 21), (4, 21)]","[(7, 21), (7, 0), (5, 0), (8, 0), (1, 0), (0, 0)]",168,3.807093491056659,172.94117647058823,6.5840322727685745,0.05271395400000001,26.571307492405317,0.055358113176470596,0.014709374474113746
"[(4, 0), (1, 21), (4, 21), (2, 21), (6, 21), (7, 21)]","[(2, 21), (2, 0), (4, 0), (5, 0), (3, 0), (0, 0)]",174,3.701227882909161,173.0,6.4031242374328485,0.050997930999999996,25.999384907681428,0.05511588083333333,0.014329790003117347
"[(2, 0), (4, 21), (5, 21), (1, 21), (3, 21), (0, 21)]","[(0, 21), (7, 0), (6, 0), (2, 0), (3, 0), (8, 0)]",174,3.6037258500239955,173.05263157894737,6.236342418357315,0.12534126,35.684045011369406,0.05881195342105263,0.020986483930834028
"[(4, 0), (0, 21), (8, 21), (6, 21), (2, 21), (1, 21)]","[(7, 21), (3, 0), (0, 0), (2, 0), (7, 0), (4, 0)]",180,3.612562805851401,173.4,6.2641839053463295,0.052705018000000006,35.035958857654144,0.058506606649999994,0.02049835063490354
"[(4, 0), (3, 21), (7, 21), (5, 21), (2, 21), (6, 21)]","[(6, 21), (4, 0), (8, 0), (3, 0), (1, 0), (0, 0)]",174,3.5256893836956666,173.42857142857142,6.114552731152199,0.052969337000000005,34.406010512338426,0.058242927142857136,0.020039067635465035
"[(0, 0), (3, 21), (8, 21), (1, 21), (4, 21), (5, 21)]","[(8, 21), (5, 0), (7, 0), (3, 0), (1, 0), (4, 0)]",186,3.7486710793421314,174.0,6.522687678055308,0.04169943000000004,34.57812069911685,0.05749094999999999,0.019879290082068915
"[(8, 0), (0, 21), (1, 21), (2, 21), (7, 21), (3, 21)]","[(8, 21), (5, 0), (6, 0), (4, 0), (7, 0), (8, 0)]",168,3.738708587984605,173.7391304347826,6.495599790254992,0.057556191000000034,33.816408627762975,0.05749378656521738,0.0194423338004678
"[(1, 0), (5, 21), (8, 21), (2, 21), (7, 21), (3, 21)]","[(0, 21), (7, 0), (2, 0), (5, 0), (1, 0), (4, 0)]",168,3.7241636839539156,173.5,6.461423991660043,0.042506410999999966,33.87971166783693,0.05686931258333333,0.019267159130714237
"[(5, 0), (4, 21), (5, 21), (3, 21), (2, 21), (6, 21)]","[(1, 21), (4, 0), (0, 0), (7, 0), (8, 0), (1, 0)]",174,3.6489366412926465,173.52,6.331634859971001,0.08640537399999998,34.01372312007788,0.05805075503999999,0.01974522308842025
"[(6, 0), (1, 21), (7, 21), (4, 21), (0, 21), (8, 21)]","[(2, 21), (1, 0), (5, 0), (0, 0), (4, 0), (6, 0)]",168,3.634445822624814,173.30769230769232,6.29877418336439,0.04237238099999999,34.109497697618266,0.057447740653846155,0.019595135775657364
"[(0, 0), (5, 21), (8, 21), (2, 21), (1, 21), (3, 21)]","[(0, 21), (2, 0), (7, 0), (8, 0), (3, 0), (4, 0)]",168,3.6172022602324447,173.11111111111111,6.26177902382461,0.06150861099999999,33.41101880047311,0.05759814325925926,0.019244126473074545
"[(6, 0), (8, 21), (1, 21), (6, 21), (2, 21), (5, 21)]","[(2, 21), (1, 0), (8, 0), (0, 0), (7, 0), (6, 0)]",174,3.5526485382196342,173.14285714285714,6.151157183317424,0.056387619,32.83593385291155,0.05755491025,0.01889869225879261
"[(7, 0), (4, 21), (0, 21), (3, 21), (2, 21), (8, 21)]","[(4, 21), (0, 0), (5, 0), (1, 0), (2, 0), (8, 0)]",168,3.5363027509795413,172.9655172413793,6.116584344452889,0.04411143500000003,32.80936046743712,0.05709134213793104,0.018731304237731616
