starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(2, 0), (0, 21), (1, 21)]","[(3, 21), (0, 0), (6, 0)]",71,0.0,71.0,0.0,0.010006318,0.0,0.010006318,0.0
"[(5, 0), (1, 21), (6, 21)]","[(8, 21), (2, 0), (1, 0)]",72,0.6993006993006993,71.5,0.5,0.010339618999999998,1.6381698223089831,0.010172968499999999,0.00016665049999999883
"[(3, 0), (8, 21), (4, 21)]","[(2, 21), (5, 0), (6, 0)]",69,1.7649327296103494,70.66666666666667,1.247219128924647,0.009511951000000001,3.4163839685232267,0.009952629333333332,0.0003400200329905401
"[(8, 0), (6, 21), (0, 21)]","[(4, 21), (7, 0), (3, 0)]",71,1.5402469765161393,70.75,1.0897247358851685,0.009991508,2.960615318830407,0.009962348999999999,0.0002949468306093478
"[(6, 0), (8, 21), (7, 21)]","[(1, 21), (6, 0), (4, 0)]",73,1.863272354132247,71.2,1.3266499161421599,0.010417058,3.187332633643215,0.0100532908,0.000320431818423451
"[(6, 0), (2, 21), (5, 21)]","[(0, 21), (4, 0), (8, 0)]",74,2.2306193131687064,71.66666666666667,1.5986105077709065,0.010677201999999998,3.6788292318590923,0.010157275999999998,0.0003736688386486079
"[(5, 0), (5, 21), (1, 21)]","[(2, 21), (8, 0), (2, 0)]",70,2.2271057451320084,71.42857142857143,1.5907898179514348,0.00974606,3.710273516908777,0.010098530857142855,0.00037468311598943226
"[(3, 0), (6, 21), (8, 21)]","[(8, 21), (1, 0), (8, 0)]",75,2.643249418012289,71.875,1.899835519196333,0.011125932000000002,4.773167102027225,0.010226955999999999,0.00048814969933079933
"[(4, 0), (8, 21), (6, 21)]","[(6, 21), (6, 0), (2, 0)]",71,2.524691397879271,71.77777777777777,1.8121673811444545,0.009753575000000004,4.753905687795078,0.01017435811111111,0.00048367938894075096
"[(4, 0), (7, 21), (8, 21)]","[(8, 21), (2, 0), (8, 0)]",74,2.5609845714702466,72.0,1.8439088914585775,0.010759999999999999,4.801601298730695,0.010232922299999999,0.0004913441300549029
