starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(0, 0), (6, 0), (7, 0), (8, 0), (7, 21), (2, 21), (8, 21), (1, 21)]","[(4, 21), (7, 21), (8, 21), (2, 21), (1, 0), (8, 0), (7, 0), (6, 0)]",221,0.0,221.0,0.0,0.055786186,0.0,0.055786186,0.0
"[(3, 0), (2, 0), (7, 0), (0, 0), (0, 21), (8, 21), (5, 21), (6, 21)]","[(0, 21), (2, 21), (4, 21), (5, 21), (6, 0), (2, 0), (0, 0), (8, 0)]",224,0.6741573033707865,222.5,1.5,0.062960526,6.041716759281723,0.059373356,0.0035871700000000006
"[(0, 0), (6, 0), (3, 0), (8, 0), (1, 21), (5, 21), (8, 21), (4, 21)]","[(3, 21), (6, 21), (5, 21), (7, 21), (4, 0), (3, 0), (2, 0), (7, 0)]",219,0.9283756028567736,221.33333333333334,2.0548046676563256,0.055797274,5.808402716413824,0.05818132866666667,0.003379405874720322
"[(1, 0), (2, 0), (4, 0), (3, 0), (5, 21), (4, 21), (8, 21), (2, 21)]","[(0, 21), (3, 21), (7, 21), (2, 21), (0, 0), (8, 0), (3, 0), (7, 0)]",218,1.0391328106475826,220.5,2.29128784747792,0.056314830999999996,5.260702326683952,0.05771470425,0.0030361987893185115
"[(4, 0), (5, 0), (8, 0), (0, 0), (3, 21), (7, 21), (4, 21), (5, 21)]","[(4, 21), (3, 21), (8, 21), (0, 21), (7, 0), (4, 0), (5, 0), (3, 0)]",218,1.0365231137264892,220.0,2.280350850198276,0.057485883999999994,4.711723036679398,0.0576689402,0.002717200740412266
"[(6, 0), (0, 0), (2, 0), (4, 0), (8, 21), (6, 21), (3, 21), (0, 21)]","[(2, 21), (7, 21), (1, 21), (0, 21), (0, 0), (2, 0), (4, 0), (5, 0)]",231,2.0725941734235493,221.83333333333334,4.597704741377907,0.08328892900000001,15.92688175498591,0.06193893833333333,0.009864941468643642
"[(8, 0), (5, 0), (7, 0), (2, 0), (1, 21), (8, 21), (5, 21), (7, 21)]","[(6, 21), (8, 21), (5, 21), (0, 21), (8, 0), (3, 0), (1, 0), (4, 0)]",217,2.071216995075116,221.14285714285714,4.580348440537541,0.035132250000000004,22.53029614005427,0.058109411428571435,0.013092222480099683
"[(2, 0), (4, 0), (8, 0), (0, 0), (6, 21), (3, 21), (0, 21), (8, 21)]","[(3, 21), (6, 21), (8, 21), (5, 21), (6, 0), (7, 0), (1, 0), (4, 0)]",222,1.94074169913194,221.25,4.293891009329417,0.082778658,24.047497496461638,0.061193067250000004,0.014715401314951837
"[(5, 0), (7, 0), (0, 0), (8, 0), (1, 21), (6, 21), (5, 21), (7, 21)]","[(5, 21), (4, 21), (8, 21), (3, 21), (4, 0), (5, 0), (0, 0), (6, 0)]",215,2.04014677393618,220.55555555555554,4.499657051403686,0.038960174,26.452982826452974,0.05872274577777778,0.015533917855817194
"[(3, 0), (2, 0), (5, 0), (4, 0), (1, 21), (3, 21), (7, 21), (0, 21)]","[(1, 21), (7, 21), (2, 21), (0, 21), (3, 0), (5, 0), (7, 0), (4, 0)]",219,1.9483584894359245,220.4,4.294182110716777,0.09142413199999999,28.557432303684394,0.0619928844,0.017703575995631323
