index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(3, 0), (1, 1), (1, 21), (4, 20)]","[(1, 21), (2, 20), (7, 0), (8, 0)]",94,0.0,94.0,0.0,0.013621022,0.0,0.013621022,0.0
1,"[(5, 1), (5, 0), (2, 20), (0, 21)]","[(4, 20), (5, 20), (5, 0), (8, 0)]",92,1.0752688172043012,93.0,1.0,0.014116094000000001,1.784871938380331,0.013868558,0.00024753600000000046
2,"[(5, 0), (0, 0), (5, 20), (4, 21)]","[(4, 21), (0, 21), (3, 1), (7, 0)]",90,1.7749925672341869,92.0,1.632993161855452,0.011982368000000004,6.887098620543035,0.013239828,0.0009118400115502704
3,"[(6, 1), (5, 1), (5, 21), (1, 21)]","[(2, 20), (6, 21), (0, 0), (6, 0)]",96,2.404374169354613,93.0,2.23606797749979,0.013835577,6.204786402933256,0.01338876525,0.0008307442857526528
4,"[(1, 1), (7, 0), (8, 20), (2, 20)]","[(4, 21), (7, 21), (3, 1), (6, 1)]",91,2.3262051002740836,92.6,2.1540659228538015,0.012698741999999999,5.981901561658894,0.0132507606,0.0007926474552630814
5,"[(3, 1), (7, 0), (2, 21), (4, 20)]","[(8, 21), (2, 20), (7, 1), (0, 1)]",98,3.0092590046584906,93.5,2.8136571693556887,0.013888238,5.701786500462904,0.013357006833333332,0.0007615880124889076
6,"[(5, 0), (6, 0), (3, 20), (5, 21)]","[(0, 20), (5, 20), (0, 0), (4, 1)]",92,2.8485566979691077,93.28571428571429,2.657296462534039,0.014888755000000004,6.5240480372921335,0.013575828,0.0008856935401801558
7,"[(2, 0), (5, 1), (2, 21), (7, 21)]","[(6, 21), (2, 21), (3, 1), (0, 0)]",100,3.541113313671549,94.125,3.3330729064933458,0.019455572999999997,14.769828662735302,0.014310796125,0.002113680067935863
8,"[(3, 0), (5, 0), (4, 20), (8, 21)]","[(8, 21), (1, 20), (8, 0), (2, 1)]",100,3.845537975816349,94.77777777777777,3.6447154370792725,0.015780267,14.132906041535872,0.014474070666666665,0.0020456068077055046
9,"[(4, 1), (5, 1), (3, 21), (6, 21)]","[(7, 21), (1, 20), (2, 0), (7, 0)]",90,3.9692401425690145,94.3,3.7429934544425802,0.012296786999999998,14.362801425675768,0.014256342299999999,0.0020476101351136174
10,"[(2, 1), (8, 0), (7, 20), (6, 20)]","[(5, 20), (2, 20), (2, 1), (6, 1)]",93,3.809991188415164,94.18181818181819,3.5883189738164636,0.013699330999999995,13.789358473856575,0.01420570490909091,0.001958875573652787
11,"[(3, 0), (0, 0), (1, 20), (2, 20)]","[(0, 20), (5, 21), (4, 0), (1, 1)]",94,3.64876604036961,94.16666666666667,3.4359213546813834,0.015791292999999998,13.432988112777355,0.014337837249999999,0.0019259999734218634
12,"[(3, 1), (3, 0), (4, 21), (4, 20)]","[(6, 20), (8, 20), (4, 1), (6, 1)]",90,3.711223417269433,93.84615384615384,3.48284043774516,0.013984812000000001,12.947185632682013,0.014310681461538462,0.0018528304941271962
13,"[(0, 0), (8, 0), (8, 21), (8, 20)]","[(0, 20), (8, 20), (3, 0), (5, 1)]",92,3.6170154017392298,93.71428571428571,3.3896601479156208,0.012413892,13.058395814538542,0.0141751965,0.001851053266458614
14,"[(2, 0), (8, 0), (2, 20), (5, 20)]","[(8, 21), (4, 21), (5, 0), (5, 1)]",100,3.8570109926884144,94.13333333333334,3.630733014450694,0.03539706199999999,35.840705080336456,0.015589987533333334,0.00558756145388322
15,"[(5, 1), (7, 1), (7, 21), (6, 21)]","[(4, 20), (3, 20), (5, 1), (8, 1)]",87,4.1805056794912065,93.6875,3.9166112584733246,0.012244743000000002,35.56614704663845,0.015380909750000001,0.00547039697879575
16,"[(4, 0), (6, 0), (6, 21), (5, 21)]","[(6, 21), (3, 20), (7, 1), (5, 1)]",91,4.118416488992427,93.52941176470588,3.85193071617527,0.024028758999999997,35.770393728164386,0.015889606764705883,0.005683774901592337
17,"[(0, 1), (1, 1), (1, 21), (0, 20)]","[(5, 20), (4, 21), (2, 1), (8, 1)]",98,4.138447676913029,93.77777777777777,3.880944265905107,0.014490788999999997,34.992149741907085,0.01581189466666667,0.005532921858792622
18,"[(5, 1), (5, 0), (8, 20), (7, 21)]","[(4, 21), (7, 21), (5, 0), (8, 1)]",89,4.1968946183419416,93.52631578947368,3.925200914101911,0.012873181999999997,34.64970651003546,0.01565722557894737,0.005425182710719464
19,"[(6, 0), (3, 0), (2, 20), (7, 20)]","[(0, 21), (3, 20), (4, 1), (8, 0)]",91,4.138361475393508,93.4,3.8652296180175374,0.013737156,34.0869544292962,0.0155612221,0.005304346685868568
20,"[(4, 1), (1, 0), (6, 20), (4, 21)]","[(3, 21), (2, 20), (7, 1), (0, 0)]",89,4.170724359205285,93.19047619047619,3.886717890935592,0.021704681999999996,33.678320206095975,0.015853767809523807,0.0053392826876223955
21,"[(3, 1), (2, 1), (0, 20), (4, 21)]","[(0, 21), (3, 21), (2, 1), (8, 0)]",94,4.077238380721507,93.22727272727273,3.8010981449362786,0.013440154000000003,33.286812351546594,0.015744058090909088,0.005240695073239397
22,"[(1, 1), (3, 0), (4, 21), (3, 20)]","[(0, 21), (8, 20), (6, 0), (8, 1)]",94,3.9897609128829217,93.26086956521739,3.720885720927768,0.013806974999999996,32.827297117279954,0.015659837086956518,0.005140701248617214
23,"[(0, 1), (7, 0), (3, 21), (4, 21)]","[(5, 20), (1, 21), (2, 0), (3, 1)]",94,3.9076756074715564,93.29166666666667,3.6455357021370065,0.013006679000000007,32.543697763631975,0.015549288833333333,0.005060313562314176
24,"[(1, 0), (4, 1), (7, 21), (8, 21)]","[(8, 21), (3, 21), (0, 1), (0, 0)]",108,4.888930188289244,93.88,4.589727660765941,0.029524627999999983,35.16282192722996,0.0161083024,0.0056641336884117105
25,"[(1, 0), (6, 0), (7, 20), (6, 20)]","[(2, 21), (1, 21), (1, 0), (5, 1)]",94,4.7938178110829694,93.88461538461539,4.500657414174435,0.014203094000000006,34.71283297158309,0.016035025153846152,0.00556621149860595
26,"[(1, 1), (4, 1), (7, 21), (1, 20)]","[(8, 21), (3, 21), (3, 1), (2, 0)]",101,4.90336316314174,94.14814814814815,4.616425615076409,0.046017591999999996,45.8863737408401,0.017145490592592592,0.007867443893017616
27,"[(0, 0), (5, 1), (0, 20), (6, 21)]","[(2, 21), (7, 21), (8, 1), (2, 1)]",96,4.825433401355441,94.21428571428571,4.546247611705589,0.01396422600000001,45.49235551751266,0.017031874,0.007748200671374803
28,"[(1, 0), (8, 1), (0, 20), (8, 20)]","[(1, 20), (6, 20), (7, 0), (7, 1)]",92,4.76472162388545,94.13793103448276,4.485410356278372,0.021015270999999995,44.54511692608269,0.01716923251724138,0.007648054700116183
29,"[(1, 0), (2, 1), (7, 21), (1, 20)]","[(7, 20), (4, 20), (5, 0), (8, 0)]",100,4.8061733246415,94.33333333333333,4.533823502911814,0.025237513000000003,43.913495542917644,0.017438175200000003,0.007657712289218171
30,"[(3, 1), (3, 0), (4, 20), (6, 20)]","[(0, 21), (2, 20), (7, 1), (5, 1)]",87,4.935864420960154,94.09677419354838,4.644489198690571,0.011237811000000014,44.160322049721906,0.017238163451612904,0.007612428495689716
31,"[(8, 1), (4, 0), (2, 20), (0, 21)]","[(0, 20), (6, 21), (6, 0), (4, 1)]",98,4.905090265047703,94.21875,4.621514734099633,0.014448984999999998,43.777269885623646,0.017151001625000002,0.007508240269463948
32,"[(3, 0), (3, 1), (1, 20), (8, 21)]","[(8, 20), (7, 21), (1, 0), (7, 0)]",91,4.87061156246389,94.12121212121212,4.584278640306922,0.011792180999999999,43.855557362050284,0.016988613121212123,0.0074504509723899845
33,"[(1, 0), (4, 1), (0, 21), (7, 20)]","[(5, 20), (4, 21), (5, 1), (4, 0)]",94,4.798681459526147,94.11764705882354,4.516406079554021,0.013224540000000007,43.65214503010148,0.0168779050882353,0.00736756760715935
34,"[(3, 1), (7, 1), (6, 20), (2, 20)]","[(3, 21), (1, 20), (0, 1), (5, 0)]",93,4.735374559980758,94.08571428571429,4.455310978861896,0.015643306999999995,43.131422580915654,0.01684263085714286,0.007264466288737983
35,"[(7, 0), (0, 0), (0, 21), (7, 21)]","[(2, 21), (3, 20), (2, 0), (1, 1)]",108,5.242254956931408,94.47222222222223,4.9524747523677,0.07826231699999998,66.72560612044646,0.01854873325,0.012376754688727287
36,"[(5, 1), (1, 0), (0, 21), (3, 20)]","[(1, 20), (2, 20), (6, 0), (4, 0)]",97,5.185350813955704,94.54054054054055,4.902258688437041,0.05440935499999999,69.28296798916847,0.019517939243243243,0.013522607598041568
37,"[(8, 0), (6, 0), (2, 20), (6, 20)]","[(0, 20), (0, 21), (6, 0), (1, 0)]",104,5.347407075030045,94.78947368421052,5.068779022173215,0.016007303,68.75129702795874,0.01942555407894737,0.013355320384143863
38,"[(8, 0), (7, 1), (8, 20), (4, 21)]","[(2, 21), (7, 20), (2, 0), (4, 0)]",95,5.278221534074498,94.7948717948718,5.003483336275235,0.015621497000000012,68.27753405726706,0.019328014153846156,0.013196691446485708
39,"[(4, 1), (3, 1), (0, 21), (7, 20)]","[(4, 21), (0, 21), (2, 0), (0, 0)]",100,5.2746196405327375,94.925,5.006932693775701,0.03659712000000001,67.34243070230164,0.0197597418,0.013306690428618734
40,"[(7, 0), (8, 0), (3, 21), (2, 20)]","[(1, 20), (5, 21), (5, 0), (6, 1)]",97,5.218016606607167,94.97560975609755,4.955843089299587,0.013883659999999992,67.16122922709945,0.019616422731707318,0.013174630636998797
41,"[(7, 0), (5, 0), (2, 20), (3, 21)]","[(0, 20), (6, 20), (5, 1), (3, 1)]",91,5.200052774609321,94.88095238095238,4.933859596861463,0.012271490999999995,67.20104554712954,0.019441543404761907,0.013064920438499007
42,"[(1, 1), (0, 0), (7, 20), (7, 21)]","[(2, 21), (0, 21), (6, 1), (8, 1)]",85,5.386610164538466,94.65116279069767,5.09848915573757,0.010818928000000005,67.44623640783415,0.01924101746511628,0.012977342126794985
43,"[(3, 1), (0, 1), (6, 21), (0, 21)]","[(0, 20), (6, 20), (2, 1), (7, 0)]",100,5.3843205693039895,94.77272727272727,5.102867448635826,0.014037997999999996,67.2101354761261,0.019122767022727274,0.012852437622758965
44,"[(2, 0), (4, 0), (3, 20), (8, 20)]","[(5, 21), (3, 20), (4, 0), (1, 0)]",96,5.326046759145285,94.8,5.04909232766973,0.015926127999999984,66.75279561906295,0.019051730600000004,0.01271756278931248
45,"[(5, 1), (6, 0), (6, 20), (5, 21)]","[(4, 20), (6, 21), (7, 0), (6, 1)]",87,5.412439247637817,94.6304347826087,5.121814792384222,0.012709661000000011,66.68403388506384,0.018913859521739133,0.012612524492449897
46,"[(8, 1), (2, 1), (2, 21), (1, 20)]","[(3, 20), (1, 21), (0, 1), (4, 0)]",97,5.363871247358347,94.68085106382979,5.078558946966946,0.03677944600000001,66.03709482978742,0.01929397838297873,0.01274118280120635
47,"[(7, 0), (0, 0), (3, 20), (7, 21)]","[(7, 20), (8, 21), (3, 1), (7, 0)]",93,5.315722454937034,94.64583333333333,5.03110981516228,0.02155332,65.20790678842651,0.019341048000000003,0.012611892551744832
48,"[(7, 0), (3, 0), (3, 20), (7, 21)]","[(6, 20), (4, 21), (8, 0), (4, 0)]",92,5.279039244793326,94.59183673469387,4.993540183595319,0.012732717000000005,65.17410126812135,0.01920618410204082,0.012517457876405909
49,"[(0, 1), (2, 1), (2, 20), (4, 20)]","[(2, 20), (2, 21), (8, 1), (4, 1)]",89,5.297372504527368,94.48,5.004957542277457,0.011756414999999992,65.25340921346846,0.019057188720000003,0.012435465340044555
50,"[(0, 1), (7, 0), (4, 21), (6, 20)]","[(3, 20), (2, 21), (6, 1), (1, 1)]",96,5.248265579482007,94.50980392156863,4.960125508451623,0.02001546800000001,64.55061932718614,0.019075978509803925,0.012313662270799369
51,"[(0, 1), (6, 1), (6, 20), (6, 21)]","[(7, 21), (3, 20), (7, 0), (4, 1)]",92,5.212998623217987,94.46153846153847,4.92427869947053,0.012833346999999995,64.49057355468602,0.018955927903846155,0.012224786627803158
52,"[(8, 0), (6, 0), (5, 20), (0, 20)]","[(7, 20), (5, 20), (2, 0), (4, 0)]",89,5.228868183590494,94.35849056603773,4.933881091723785,0.011421538000000009,64.59218089985558,0.018813769603773588,0.012152224096551478
53,"[(8, 1), (3, 1), (8, 20), (0, 21)]","[(5, 20), (4, 20), (4, 0), (7, 1)]",93,5.1852439818740015,94.33333333333333,4.891413489567808,0.014104385999999997,64.37865878323771,0.0187265587962963,0.012055907389309981
54,"[(7, 1), (7, 0), (1, 21), (6, 20)]","[(6, 20), (7, 21), (7, 1), (2, 0)]",91,5.162851590956746,94.27272727272727,4.867160999838314,0.015984934000000006,63.9910327885203,0.018676711072727278,0.011951420306366114
55,"[(8, 1), (3, 1), (7, 21), (4, 21)]","[(1, 21), (5, 21), (3, 0), (8, 0)]",99,5.154846415210663,94.35714285714286,4.863965796066633,0.014908192,63.70291447167321,0.018609416089285718,0.011854740415035476
56,"[(5, 0), (3, 1), (0, 20), (3, 21)]","[(1, 21), (5, 21), (1, 0), (4, 1)]",98,5.131031809462132,94.42105263157895,4.844774245355297,0.098087055,78.55754596537078,0.02000376063157895,0.01571446345295538
57,"[(6, 0), (7, 1), (3, 21), (6, 21)]","[(0, 20), (4, 21), (8, 1), (0, 0)]",101,5.160634579536584,94.53448275862068,4.878579206827429,0.01714136699999999,78.09231568678895,0.019954409017241385,0.015582860083177223
58,"[(6, 1), (4, 1), (2, 20), (5, 20)]","[(5, 21), (4, 20), (5, 1), (1, 1)]",89,5.177355261216029,94.44067796610169,4.889529409406053,0.019991967,77.42522197706067,0.019955045593220342,0.015450238346174514
59,"[(8, 0), (6, 0), (8, 21), (5, 21)]","[(7, 21), (4, 21), (5, 0), (8, 1)]",100,5.183956481630989,94.53333333333333,4.900566860635161,0.04960422600000003,77.18698066694697,0.020449198600000003,0.015784118969927593
