starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(8, 0), (3, 0), (2, 0), (5, 0), (2, 21), (1, 21), (7, 21), (6, 21), (3, 21)]","[(2, 21), (7, 21), (3, 21), (1, 21), (0, 0), (5, 0), (8, 0), (2, 0), (3, 0)]",333,0.0,333.0,0.0,0.09493211100000001,0.0,0.09493211100000001,0.0
"[(3, 0), (0, 0), (7, 0), (1, 0), (3, 21), (6, 21), (2, 21), (1, 21), (8, 21)]","[(2, 21), (6, 21), (0, 21), (1, 21), (8, 0), (1, 0), (5, 0), (2, 0), (0, 0)]",,0.0,333.0,0.0,0.03044823699999999,51.43060697199534,0.062690174,0.03224193700000001
"[(2, 0), (3, 0), (8, 0), (6, 0), (8, 21), (3, 21), (7, 21), (1, 21), (5, 21)]","[(6, 21), (5, 21), (2, 21), (7, 21), (5, 0), (4, 0), (6, 0), (1, 0), (3, 0)]",,0.0,333.0,0.0,0.06363404299999997,41.78918504701379,0.06300479699999999,0.026329191206825385
"[(3, 0), (4, 0), (6, 0), (5, 0), (1, 21), (7, 21), (6, 21), (4, 21), (0, 21)]","[(8, 21), (0, 21), (3, 21), (4, 21), (5, 0), (8, 0), (2, 0), (6, 0), (4, 0)]",333,0.0,333.0,0.0,0.09596644900000001,37.7575230717016,0.07124521,0.026900426603232254
"[(6, 0), (0, 0), (1, 0), (4, 0), (5, 21), (3, 21), (2, 21), (8, 21), (6, 21)]","[(7, 21), (3, 21), (0, 21), (6, 21), (1, 0), (6, 0), (5, 0), (3, 0), (2, 0)]",306,3.9283710065919304,324.0,12.727922061357855,0.08934276799999999,33.561708253341074,0.07486472159999999,0.025125879448068014
"[(7, 0), (4, 0), (5, 0), (0, 0), (1, 21), (3, 21), (8, 21), (7, 21), (0, 21)]","[(0, 21), (8, 21), (3, 21), (7, 21), (5, 0), (6, 0), (0, 0), (8, 0), (2, 0)]",333,3.583553394970091,326.25,11.691342951089922,0.07869800100000002,30.437131347857193,0.0755036015,0.022981130360917677
"[(3, 0), (4, 0), (5, 0), (6, 0), (8, 21), (6, 21), (7, 21), (2, 21), (1, 21)]","[(8, 21), (3, 21), (7, 21), (1, 21), (6, 0), (0, 0), (5, 0), (7, 0), (2, 0)]",288,5.816740192648022,318.6,18.5321342537766,0.09330396699999999,28.405395930345996,0.07804651085714286,0.022169420418791903
"[(3, 0), (6, 0), (4, 0), (7, 0), (1, 21), (6, 21), (8, 21), (4, 21), (0, 21)]","[(1, 21), (5, 21), (6, 21), (3, 21), (3, 0), (2, 0), (6, 0), (7, 0), (4, 0)]",297,5.947617141331808,315.0,18.734993995195193,0.08742192800000001,26.46872608369061,0.079218438,0.020968111361998273
"[(0, 0), (1, 0), (3, 0), (5, 0), (2, 21), (7, 21), (6, 21), (0, 21), (3, 21)]","[(3, 21), (7, 21), (2, 21), (4, 21), (1, 0), (0, 0), (6, 0), (4, 0), (5, 0)]",,5.947617141331808,315.0,18.734993995195193,0.042821366,30.382250014956934,0.07517431888888888,0.02283964951186322
"[(7, 0), (2, 0), (4, 0), (0, 0), (2, 21), (8, 21), (0, 21), (3, 21), (7, 21)]","[(6, 21), (8, 21), (5, 21), (0, 21), (7, 0), (5, 0), (0, 0), (4, 0), (3, 0)]",315,5.506423495196752,315.0,17.345234009869767,0.07790023299999993,28.73944153252679,0.07544691029999999,0.02168302067376643
"[(2, 0), (4, 0), (1, 0), (8, 0), (5, 21), (2, 21), (6, 21), (3, 21), (8, 21)]","[(3, 21), (7, 21), (8, 21), (0, 21), (2, 0), (4, 0), (7, 0), (1, 0), (6, 0)]",324,5.21810615609081,316.125,16.495738085942076,0.09566465699999999,27.78735020511488,0.07728488727272725,0.02147542228210098
"[(6, 0), (3, 0), (2, 0), (5, 0), (2, 21), (8, 21), (6, 21), (3, 21), (5, 21)]","[(0, 21), (7, 21), (4, 21), (5, 21), (8, 0), (5, 0), (1, 0), (2, 0), (3, 0)]",288,5.715189718849302,313.0,17.88854381999832,0.112899693,28.405137144104074,0.08025278774999998,0.022795914422354253
"[(7, 0), (4, 0), (1, 0), (6, 0), (2, 21), (1, 21), (0, 21), (8, 21), (7, 21)]","[(8, 21), (6, 21), (1, 21), (5, 21), (5, 0), (6, 0), (2, 0), (1, 0), (7, 0)]",279,6.395348837209303,309.6,19.8,0.080664655,27.280345957328667,0.08028446984615384,0.021901881124037983
"[(6, 0), (0, 0), (2, 0), (1, 0), (0, 21), (8, 21), (3, 21), (1, 21), (6, 21)]","[(5, 21), (0, 21), (4, 21), (3, 21), (7, 0), (1, 0), (5, 0), (4, 0), (3, 0)]",288,6.460083936963362,307.6363636363636,19.873567311530923,0.089708453,26.24123212884168,0.0809576115,0.021244274759680826
"[(5, 0), (1, 0), (0, 0), (6, 0), (7, 21), (6, 21), (2, 21), (1, 21), (4, 21)]","[(1, 21), (2, 21), (8, 21), (3, 21), (2, 0), (6, 0), (5, 0), (3, 0), (7, 0)]",288,6.466130371702411,306.0,19.78635893740938,0.08011262600000002,25.370428983689365,0.08090127913333332,0.020525001569418635
"[(5, 0), (0, 0), (7, 0), (4, 0), (8, 21), (1, 21), (0, 21), (4, 21), (5, 21)]","[(8, 21), (5, 21), (4, 21), (1, 21), (7, 0), (3, 0), (2, 0), (5, 0), (6, 0)]",,6.466130371702411,306.0,19.78635893740938,0.04034686399999998,28.28445883760179,0.07836662818750001,0.022165576692109883
"[(8, 0), (1, 0), (5, 0), (2, 0), (3, 21), (4, 21), (8, 21), (0, 21), (1, 21)]","[(7, 21), (0, 21), (2, 21), (1, 21), (3, 0), (2, 0), (5, 0), (8, 0), (0, 0)]",342,6.896213676784618,308.7692307692308,21.29338592201035,0.104986943,28.02041663948022,0.07993252905882355,0.022397427672755956
"[(0, 0), (8, 0), (3, 0), (1, 0), (2, 21), (1, 21), (0, 21), (7, 21), (3, 21)]","[(1, 21), (7, 21), (3, 21), (2, 21), (5, 0), (1, 0), (3, 0), (2, 0), (4, 0)]",378,8.664907586830315,313.7142857142857,27.18305294382768,0.121339677,28.873032396845833,0.08223292616666668,0.023743139412975983
"[(6, 0), (2, 0), (7, 0), (5, 0), (4, 21), (0, 21), (5, 21), (7, 21), (1, 21)]","[(5, 21), (0, 21), (3, 21), (1, 21), (3, 0), (5, 0), (6, 0), (8, 0), (0, 0)]",342,8.616174291729779,315.6,27.192646064699186,0.09838336999999997,28.15207110944204,0.0830829495263158,0.023389571030470263
"[(7, 0), (0, 0), (2, 0), (6, 0), (5, 21), (8, 21), (2, 21), (4, 21), (1, 21)]","[(6, 21), (0, 21), (2, 21), (5, 21), (5, 0), (7, 0), (4, 0), (2, 0), (0, 0)]",297,8.494962483423087,314.4375,26.711347658813473,0.08580306500000001,27.403661464154638,0.08321895530000001,0.02280504078441818
"[(1, 0), (5, 0), (0, 0), (2, 0), (4, 21), (1, 21), (2, 21), (3, 21), (8, 21)]","[(1, 21), (5, 21), (8, 21), (3, 21), (6, 0), (2, 0), (5, 0), (1, 0), (0, 0)]",,8.494962483423087,314.4375,26.711347658813473,0.054073864,28.234639984929856,0.08183109380952382,0.02310471473284927
"[(3, 0), (5, 0), (1, 0), (0, 0), (0, 21), (2, 21), (3, 21), (8, 21), (5, 21)]","[(8, 21), (0, 21), (1, 21), (6, 21), (8, 0), (0, 0), (4, 0), (7, 0), (5, 0)]",,8.494962483423087,314.4375,26.711347658813473,0.06064882000000005,28.442147169201547,0.0808682631818182,0.023000670427349962
"[(4, 0), (1, 0), (7, 0), (0, 0), (8, 21), (6, 21), (2, 21), (5, 21), (3, 21)]","[(6, 21), (5, 21), (4, 21), (1, 21), (7, 0), (5, 0), (6, 0), (8, 0), (1, 0)]",,8.494962483423087,314.4375,26.711347658813473,0.033488499000000005,31.065770225335992,0.07880827343478262,0.024482397143804076
"[(0, 0), (8, 0), (7, 0), (5, 0), (8, 21), (0, 21), (1, 21), (2, 21), (4, 21)]","[(5, 21), (4, 21), (8, 21), (0, 21), (2, 0), (1, 0), (0, 0), (8, 0), (6, 0)]",,8.494962483423087,314.4375,26.711347658813473,0.04720047599999999,31.984497999557153,0.077491281875,0.024785197501140572
"[(6, 0), (8, 0), (3, 0), (0, 0), (2, 21), (1, 21), (8, 21), (6, 21), (7, 21)]","[(3, 21), (2, 21), (5, 21), (7, 21), (0, 0), (5, 0), (3, 0), (1, 0), (7, 0)]",,8.494962483423087,314.4375,26.711347658813473,0.044339132999999975,33.005067654228384,0.07616519592,0.0251383744423716
