starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(8, 1), (4, 1), (7, 0), (5, 20), (7, 20), (2, 21), (0, 20), (6, 20), (4, 20), (1, 21)]","[(5, 21), (1, 20), (3, 21), (8, 0), (1, 1), (6, 1), (1, 0), (3, 0), (7, 0), (0, 1)]",310,0.0,310.0,0.0,0.09493776400000001,0.0,0.09493776400000001,0.0
"[(2, 0), (0, 1), (1, 0), (0, 20), (6, 20), (7, 20), (6, 21), (3, 21), (1, 21), (4, 20)]","[(5, 20), (5, 21), (1, 21), (5, 0), (4, 1), (5, 1), (4, 0), (8, 1), (0, 1), (2, 1)]",,0.0,310.0,0.0,0.067872895,16.623524016323774,0.08140532950000001,0.013532434500000003
"[(8, 1), (5, 0), (6, 0), (7, 20), (1, 20), (4, 21), (7, 21), (6, 20), (5, 20), (2, 20)]","[(7, 21), (3, 21), (4, 21), (6, 0), (2, 0), (1, 0), (3, 1), (7, 0), (7, 1), (3, 0)]",290,3.3333333333333335,300.0,10.0,0.088479541,13.778654368614651,0.0837634,0.011541469373400165
"[(6, 1), (5, 0), (8, 0), (4, 20), (8, 20), (0, 20), (1, 21), (6, 21), (8, 21), (3, 20)]","[(5, 20), (8, 20), (2, 21), (3, 1), (3, 0), (6, 0), (4, 0), (4, 1), (7, 0), (7, 1)]",290,3.178008005332797,296.6666666666667,9.428090415820632,0.234164305,54.289783836893825,0.12136362625,0.06588805034774073
"[(3, 1), (6, 1), (2, 1), (4, 21), (0, 20), (1, 20), (1, 21), (2, 21), (3, 21), (6, 21)]","[(0, 20), (4, 20), (8, 20), (5, 1), (2, 0), (0, 1), (5, 0), (7, 1), (8, 1), (4, 1)]",270,4.876598490941707,290.0,14.142135623730951,0.143318844,47.38020977840073,0.1257546698,0.059582826357375156
"[(8, 0), (6, 0), (4, 1), (4, 21), (7, 21), (5, 21), (6, 20), (0, 20), (2, 21), (4, 20)]","[(5, 20), (3, 20), (8, 21), (3, 1), (6, 0), (5, 0), (2, 0), (1, 0), (7, 1), (8, 0)]",270,5.2330872542292886,286.0,14.966629547095765,0.148137538,42.49704133233262,0.12948514783333334,0.055027356793963665
"[(8, 0), (8, 1), (1, 1), (5, 21), (4, 20), (1, 21), (6, 20), (3, 20), (8, 21), (6, 21)]","[(8, 20), (5, 20), (5, 21), (1, 0), (7, 1), (2, 0), (6, 0), (0, 1), (1, 1), (3, 0)]",270,5.261336417646565,283.3333333333333,14.9071198499986,0.10599834399999997,40.913462345565065,0.12612989014285717,0.05160410511010045
"[(5, 1), (3, 1), (6, 1), (6, 21), (2, 20), (7, 20), (3, 20), (0, 20), (3, 21), (1, 20)]","[(2, 20), (3, 21), (5, 21), (0, 1), (2, 0), (7, 1), (4, 0), (5, 0), (7, 0), (4, 1)]",,5.2613364176465645,283.3333333333333,14.907119849998598,0.03724371000000004,49.13769707834895,0.115019117625,0.05651774560076237
"[(4, 0), (7, 0), (8, 0), (5, 20), (5, 21), (0, 21), (7, 21), (6, 20), (4, 21), (0, 20)]","[(8, 20), (6, 21), (4, 21), (1, 1), (3, 1), (4, 0), (7, 0), (5, 0), (8, 0), (7, 1)]",290,4.923597472931012,284.2857142857143,13.997084244475303,0.16502374600000003,46.074534188228164,0.12057518744444445,0.05555445596161076
"[(3, 1), (0, 0), (7, 0), (0, 21), (7, 21), (7, 20), (2, 21), (6, 21), (4, 21), (0, 20)]","[(1, 21), (5, 20), (2, 21), (6, 0), (1, 0), (2, 0), (0, 1), (3, 1), (4, 1), (5, 1)]",330,6.896551724137931,290.0,20.0,1.208101127,144.11129181562066,0.2293277814,0.33048722826764265
"[(5, 0), (0, 1), (0, 0), (0, 20), (6, 20), (7, 20), (3, 21), (1, 20), (6, 21), (7, 21)]","[(5, 20), (1, 21), (8, 20), (4, 0), (0, 0), (1, 1), (5, 1), (0, 1), (8, 1), (1, 0)]",310,6.801727688212286,292.22222222222223,19.876159799998128,1.1602414349999999,131.67932717443804,0.3139562953636364,0.41341553735662784
"[(7, 1), (0, 1), (3, 0), (0, 21), (5, 20), (8, 20), (7, 20), (3, 20), (4, 21), (1, 21)]","[(7, 21), (3, 21), (5, 20), (0, 1), (7, 1), (2, 1), (8, 1), (7, 0), (3, 1), (5, 0)]",270,6.896551724137931,290.0,20.0,1.124706543,119.2187875757395,0.38151881600000004,0.4548421068085165
