index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(4, 0), (6, 21), (1, 21)]","[(2, 21), (8, 0), (2, 0)]",68,0.0,68.0,0.0,1668678027.0612938,0.0,1668678027.0612938,0.0
1,"[(6, 0), (3, 21), (5, 21)]","[(5, 21), (8, 0), (3, 0)]",71,2.158273381294964,69.5,1.5,1668678027.0915499,9.065869045352781e-10,1668678027.0764217,0.01512801647233248
2,"[(7, 0), (5, 21), (6, 21)]","[(8, 21), (4, 0), (5, 0)]",66,3.0070312209604766,68.33333333333333,2.0548046676563256,1668678027.094102,8.929714637308547e-10,1668678027.0823152,0.014900818603392098
3,"[(6, 0), (2, 21), (1, 21)]","[(5, 21), (2, 0), (7, 0)]",72,3.4438238318301284,69.25,2.384848003542364,1668678027.0962155,8.53320753699734e-10,1668678027.0857902,0.014239175917550315
4,"[(6, 0), (8, 21), (7, 21)]","[(5, 21), (3, 0), (1, 0)]",75,4.455791801522194,70.4,3.1368774282716245,1668678027.0967524,8.072020842943669e-10,1668678027.0879827,0.013469603814816317
5,"[(8, 0), (7, 21), (5, 21)]","[(1, 21), (3, 0), (8, 0)]",77,5.279604500189335,71.5,3.774917217635375,1668678027.0976841,7.680657230794145e-10,1668678027.0895996,0.012816543954633042
6,"[(3, 0), (1, 21), (8, 21)]","[(1, 21), (5, 0), (4, 0)]",73,4.928014691973299,71.71428571428571,3.534090536243709,1668678027.1017191,7.551439664673158e-10,1668678027.091331,0.012600921441346027
7,"[(6, 0), (6, 21), (4, 21)]","[(5, 21), (6, 0), (4, 0)]",68,4.949731922689784,71.25,3.526683994916471,1668678027.104031,7.498787803767434e-10,1668678027.0929184,0.012513062437979082
8,"[(2, 0), (2, 21), (5, 21)]","[(3, 21), (1, 0), (3, 0)]",67,5.062642228130958,70.77777777777777,3.5832256659104664,1668678027.1041865,7.381559003517653e-10,1668678027.0941706,0.012317445314869049
9,"[(2, 0), (1, 21), (7, 21)]","[(2, 21), (5, 0), (6, 0)]",70,4.819441311853132,70.7,3.407345007480165,1668678027.1049466,7.265813872461625e-10,1668678027.095248,0.012124303957940548
10,"[(2, 0), (7, 21), (6, 21)]","[(3, 21), (2, 0), (4, 0)]",71,4.59500332434948,70.72727272727273,3.2499205330399055,1668678027.090642,6.972982514451254e-10,1668678027.0948293,0.01163566270518126
11,"[(7, 0), (0, 21), (4, 21)]","[(4, 21), (4, 0), (7, 0)]",73,4.476144995238756,70.91666666666667,3.1743328257901515,1668678027.1067603,6.962449641566988e-10,1668678027.0958235,0.011618086731644026
12,"[(7, 0), (7, 21), (8, 21)]","[(3, 21), (7, 0), (3, 0)]",72,4.314692903952303,71.0,3.063431961806135,1668678027.1077707,6.956045137053162e-10,1668678027.0967424,0.01160739967569376
13,"[(7, 0), (1, 21), (7, 21)]","[(5, 21), (5, 0), (7, 0)]",69,4.229067936169965,70.85714285714286,2.9965967090575756,1668678027.094668,6.710656543473715e-10,1668678027.0965943,0.011197925121486568
14,"[(8, 0), (6, 21), (5, 21)]","[(6, 21), (6, 0), (8, 0)]",70,4.100101893988182,70.8,2.9028721409436327,1668678027.0953183,6.48591598930735e-10,1668678027.0965092,0.010822905496951092
15,"[(4, 0), (4, 21), (1, 21)]","[(8, 21), (4, 0), (6, 0)]",74,4.106304151299508,71.0,2.9154759474226504,1668678027.1141357,6.780541053734176e-10,1668678027.097611,0.0113145398681995
16,"[(1, 0), (7, 21), (1, 21)]","[(7, 21), (3, 0), (1, 0)]",73,4.03178084597318,71.11764705882354,2.867307672224456,1668678027.1159666,7.068968837966004e-10,1668678027.0986907,0.011795832974159237
17,"[(8, 0), (1, 21), (4, 21)]","[(2, 21), (1, 0), (2, 0)]",71,3.918730063745141,71.11111111111111,2.7866524897743226,1668678027.1014283,6.880073093780874e-10,1668678027.0988429,0.0114806267964261
18,"[(1, 0), (4, 21), (1, 21)]","[(8, 21), (2, 0), (8, 0)]",79,4.521645767693073,71.52631578947368,3.234166630681519,1668678027.1087184,6.825721498936716e-10,1668678027.0993626,0.011389931484375424
19,"[(0, 0), (2, 21), (1, 21)]","[(6, 21), (3, 0), (0, 0)]",71,4.411695187576924,71.5,3.1543620591175006,1668678027.1121998,6.860913343866807e-10,1668678027.1000047,0.01144865534274776
20,"[(5, 0), (8, 21), (3, 21)]","[(0, 21), (6, 0), (0, 0)]",73,4.324172138196121,71.57142857142857,3.0948717731946522,1668678027.1076035,6.765436298421043e-10,1668678027.1003666,0.011289334894922433
21,"[(8, 0), (1, 21), (6, 21)]","[(1, 21), (6, 0), (1, 0)]",80,4.859257009130055,71.95454545454545,3.4964562933876713,1668678027.1222823,7.153663247028154e-10,1668678027.1013627,0.011937160673598467
22,"[(4, 0), (0, 21), (4, 21)]","[(3, 21), (0, 0), (3, 0)]",69,4.8342846024458614,71.82608695652173,3.4722774622785053,1668678027.1256998,7.602386682241459e-10,1668678027.102421,0.012685935610192399
23,"[(1, 0), (2, 21), (6, 21)]","[(5, 21), (0, 0), (5, 0)]",70,4.7647367007586565,71.75,3.418698582794336,1668678027.1035726,7.443596920767312e-10,1668678027.1024687,0.01242096662429201
24,"[(8, 0), (8, 21), (1, 21)]","[(4, 21), (0, 0), (7, 0)]",81,5.280950912331731,72.12,3.808621797973645,1668678027.0830197,7.642467648734793e-10,1668678027.101691,0.012752817838279274
25,"[(4, 0), (2, 21), (1, 21)]","[(4, 21), (6, 0), (4, 0)]",72,5.178828696401017,72.11538461538461,3.7347322329815027,1668678027.1053152,7.505688479642959e-10,1668678027.1018305,0.012524577444251549
26,"[(8, 0), (4, 21), (3, 21)]","[(5, 21), (0, 0), (6, 0)]",73,5.084986651761721,72.14814814814815,3.6687237028266044,1668678027.094895,7.407085618940219e-10,1668678027.1015735,0.012360041017185602
27,"[(2, 0), (3, 21), (7, 21)]","[(2, 21), (2, 0), (3, 0)]",70,5.029183134337075,72.07142857142857,3.624604130390078,1668678027.094796,7.31256048473065e-10,1668678027.1013315,0.012202309002719496
28,"[(5, 0), (2, 21), (0, 21)]","[(7, 21), (7, 0), (0, 0)]",72,4.94191438609583,72.06896551724138,3.5615865748069946,1668678027.095715,7.21157095168855e-10,1668678027.1011379,0.012033789987963525
29,"[(3, 0), (1, 21), (4, 21)]","[(0, 21), (5, 0), (2, 0)]",72,4.8590364428007025,72.06666666666666,3.5017455964450392,1668678027.1046362,7.100341372279168e-10,1668678027.1012545,0.011848183632840216
30,"[(3, 0), (8, 21), (1, 21)]","[(0, 21), (7, 0), (8, 0)]",74,4.799312495633743,72.12903225806451,3.461697658140984,1668678027.209652,1.343582229184508e-09,1668678027.104751,0.02242006143448608
31,"[(7, 0), (6, 21), (2, 21)]","[(1, 21), (5, 0), (3, 0)]",71,4.733888397321762,72.09375,3.4128376664441573,1668678027.0948398,1.3264538718823204e-09,1668678027.1044414,0.02213424429977638
32,"[(0, 0), (6, 21), (0, 21)]","[(7, 21), (2, 0), (4, 0)]",78,4.856497185935517,72.27272727272727,3.5099229661988507,1668678027.1137664,1.3097096486214124e-09,1668678027.1047242,0.021854837125416002
33,"[(4, 0), (4, 21), (8, 21)]","[(3, 21), (5, 0), (2, 0)]",71,4.796271766328085,72.23529411764706,3.4646010170887585,1668678027.1051962,1.2903143404314983e-09,1668678027.104738,0.02153119187936184
34,"[(0, 0), (7, 21), (3, 21)]","[(4, 21), (3, 0), (5, 0)]",73,4.729115504223347,72.25714285714285,3.4171237457659553,1668678027.09515,1.2753449742244723e-09,1668678027.1044638,0.021281401354664855
35,"[(7, 0), (3, 21), (2, 21)]","[(2, 21), (5, 0), (1, 0)]",71,4.673986932604095,72.22222222222223,3.3756572291029574,1668678027.1058536,1.2575815972691765e-09,1668678027.1045024,0.020984987786540583
36,"[(7, 0), (3, 21), (4, 21)]","[(2, 21), (6, 0), (4, 0)]",73,4.612356156355388,72.24324324324324,3.332115677280528,1668678027.106009,1.2405572616284296e-09,1668678027.1045432,0.020700906438443425
37,"[(7, 0), (8, 21), (7, 21)]","[(0, 21), (8, 0), (0, 0)]",79,4.779413676586448,72.42105263157895,3.4613016942015538,1668678027.106172,1.2242250614866772e-09,1668678027.104586,0.020428374603335787
38,"[(4, 0), (1, 21), (0, 21)]","[(3, 21), (2, 0), (0, 0)]",67,4.873196101049847,72.28205128205128,3.522446104835774,1668678027.094238,1.2123966136509875e-09,1668678027.1043205,0.02023099589335089
39,"[(1, 0), (0, 21), (4, 21)]","[(7, 21), (0, 0), (8, 0)]",75,4.843021933779402,72.35,3.503926369089397,1668678027.1053932,1.1971877988597084e-09,1668678027.1043475,0.019977209742746145
