starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(8, 0), (5, 0), (3, 0), (2, 21), (4, 21), (7, 21), (0, 21)]","[(3, 21), (6, 21), (1, 21), (8, 0), (7, 0), (4, 0), (3, 0)]",170,0.0,170.0,0.0,0.11859702100000001,0.0,0.11859702100000001,0.0
"[(4, 0), (0, 0), (7, 0), (0, 21), (6, 21), (5, 21), (1, 21)]","[(4, 21), (6, 21), (2, 21), (3, 0), (6, 0), (5, 0), (0, 0)]",166,1.1904761904761905,168.0,2.0,0.082601852,17.89034325256882,0.1005994365,0.017997584500000004
"[(6, 0), (8, 0), (2, 0), (3, 21), (5, 21), (2, 21), (6, 21)]","[(0, 21), (1, 21), (2, 21), (2, 0), (8, 0), (3, 0), (7, 0)]",168,0.9720197391996739,168.0,1.632993161855452,0.03683615200000001,42.167851391216075,0.07934500833333334,0.033458085200348014
"[(0, 0), (1, 0), (3, 0), (3, 21), (1, 21), (2, 21), (6, 21)]","[(0, 21), (4, 21), (8, 21), (0, 0), (3, 0), (4, 0), (2, 0)]",168,0.8417937871268424,168.0,1.4142135623730951,0.058519679,40.93185985179979,0.074138676,0.03034633895629993
"[(7, 0), (4, 0), (5, 0), (2, 21), (3, 21), (1, 21), (0, 21)]","[(0, 21), (4, 21), (2, 21), (5, 0), (1, 0), (0, 0), (8, 0)]",173,1.4002555699644061,169.0,2.3664319132398464,0.09444887,36.230268591907546,0.0782007148,0.028332329012831593
"[(4, 0), (3, 0), (0, 0), (7, 21), (3, 21), (6, 21), (0, 21)]","[(5, 21), (6, 21), (3, 21), (5, 0), (7, 0), (1, 0), (2, 0)]",167,1.3548724506721435,168.66666666666666,2.2852182001336816,0.105266872,33.563722324456194,0.082711741,0.027761139078963385
"[(7, 0), (5, 0), (0, 0), (6, 21), (8, 21), (4, 21), (3, 21)]","[(3, 21), (8, 21), (5, 21), (0, 0), (5, 0), (1, 0), (8, 0)]",176,1.9596711661317872,169.71428571428572,3.325841921949376,0.080983377,31.175635624094134,0.08246483185714286,0.025708935497804758
"[(4, 0), (0, 0), (3, 0), (2, 21), (7, 21), (0, 21), (1, 21)]","[(0, 21), (3, 21), (4, 21), (5, 0), (7, 0), (0, 0), (3, 0)]",162,2.3842188058416416,168.75,4.02336923485777,0.057139544,32.11292272449137,0.079299170875,0.02546528146425112
"[(0, 0), (5, 0), (1, 0), (0, 21), (7, 21), (3, 21), (6, 21)]","[(5, 21), (8, 21), (0, 21), (4, 0), (2, 0), (7, 0), (3, 0)]",172,2.3229526320188816,169.11111111111111,3.928371006591931,0.12744428200000002,33.525501748736616,0.08464862766666667,0.02837887714866988
"[(3, 0), (5, 0), (4, 0), (8, 21), (7, 21), (0, 21), (2, 21)]","[(5, 21), (0, 21), (7, 21), (7, 0), (8, 0), (2, 0), (0, 0)]",164,2.3902066049359294,168.6,4.029888335921977,0.046139611,36.259163910676726,0.080797726,0.029296579906439465
"[(3, 0), (6, 0), (1, 0), (3, 21), (6, 21), (2, 21), (4, 21)]","[(1, 21), (3, 21), (6, 21), (2, 0), (6, 0), (4, 0), (7, 0)]",165,2.3647832121274215,168.27272727272728,3.979285205134416,0.059609369999999995,36.248345828713965,0.07887151181818182,0.02858961836418955
"[(1, 0), (0, 0), (5, 0), (5, 21), (2, 21), (7, 21), (6, 21)]","[(7, 21), (2, 21), (0, 21), (3, 0), (4, 0), (1, 0), (8, 0)]",172,2.3410934723113432,168.58333333333334,3.9466934120715393,0.051369675000000004,37.096336155825625,0.07657969208333333,0.028408260002329516
"[(1, 0), (8, 0), (3, 0), (1, 21), (3, 21), (6, 21), (4, 21)]","[(3, 21), (2, 21), (1, 21), (2, 0), (8, 0), (0, 0), (4, 0)]",171,2.2789425706472195,168.76923076923077,3.846153846153846,0.071629004,35.86094623616635,0.07619886992307692,0.027325635775680944
"[(0, 0), (1, 0), (6, 0), (5, 21), (6, 21), (4, 21), (8, 21)]","[(4, 21), (2, 21), (8, 21), (0, 0), (1, 0), (5, 0), (2, 0)]",171,2.2201751531205205,168.92857142857142,3.750510169378593,0.064104728,35.19641275228116,0.07533500264285715,0.026515218477121925
"[(3, 0), (4, 0), (1, 0), (4, 21), (3, 21), (5, 21), (2, 21)]","[(0, 21), (3, 21), (2, 21), (3, 0), (0, 0), (2, 0), (7, 0)]",166,2.1905833703088287,168.73333333333332,3.6962443401677634,0.188116036,45.9214973250577,0.08285373820000001,0.038047677171223315
"[(8, 0), (2, 0), (7, 0), (1, 21), (0, 21), (3, 21), (6, 21)]","[(5, 21), (2, 21), (0, 21), (7, 0), (5, 0), (0, 0), (4, 0)]",175,2.2983461648878363,169.125,3.887077951366553,0.12227075100000001,44.60413333394169,0.08531730150000001,0.03805504291798104
"[(1, 0), (0, 0), (7, 0), (2, 21), (4, 21), (8, 21), (7, 21)]","[(0, 21), (4, 21), (5, 21), (7, 0), (0, 0), (2, 0), (5, 0)]",171,2.243467440125815,169.23529411764707,3.7967387207305707,0.10753714099999999,43.04467256026774,0.08662435088235294,0.037287168194766226
"[(0, 0), (7, 0), (4, 0), (7, 21), (3, 21), (1, 21), (2, 21)]","[(4, 21), (2, 21), (6, 21), (6, 0), (0, 0), (7, 0), (4, 0)]",170,2.182166092534203,169.27777777777777,3.693922268862065,0.143195558,42.870764365500655,0.08976719572222222,0.03848388295559167
"[(5, 0), (4, 0), (0, 0), (2, 21), (0, 21), (5, 21), (1, 21)]","[(2, 21), (8, 21), (7, 21), (7, 0), (4, 0), (5, 0), (6, 0)]",175,2.2501016710604422,169.57894736842104,3.8156987285035493,0.17012734000000002,44.186430855270636,0.093996677,0.04153377668885708
"[(7, 0), (8, 0), (0, 0), (7, 21), (0, 21), (2, 21), (4, 21)]","[(6, 21), (5, 21), (7, 21), (4, 0), (0, 0), (6, 0), (8, 0)]",171,2.1997975781829764,169.65,3.7319565913874193,0.18811826199999998,45.97926084151558,0.09870275625,0.045382797753952826
"[(3, 0), (2, 0), (6, 0), (1, 21), (8, 21), (4, 21), (2, 21)]","[(2, 21), (6, 21), (4, 21), (0, 0), (5, 0), (2, 0), (1, 0)]",163,2.3076758423991723,169.33333333333334,3.9076644264625986,0.15910525199999997,45.40231877154242,0.10157906557142857,0.04611925115589409
"[(4, 0), (5, 0), (6, 0), (2, 21), (8, 21), (6, 21), (1, 21)]","[(1, 21), (2, 21), (0, 21), (5, 0), (4, 0), (6, 0), (1, 0)]",169,2.255193346847503,169.3181818181818,3.8184523713667944,0.14146915100000002,44.31531913499697,0.10339225127272726,0.04581860611236705
"[(3, 0), (5, 0), (0, 0), (8, 21), (3, 21), (1, 21), (4, 21)]","[(7, 21), (4, 21), (2, 21), (8, 0), (2, 0), (3, 0), (1, 0)]",162,2.3796925299402476,169.0,4.0216803755990185,0.077265003,44.13140275879419,0.10225628395652173,0.04512713251902885
