starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(5, 0), (2, 21), (3, 21)]","[(8, 21), (5, 0), (3, 0)]",87,0.0,87.0,0.0,0.013145460999999999,0.0,0.013145460999999999,0.0
"[(1, 0), (5, 21), (1, 21)]","[(2, 21), (4, 0), (7, 0)]",87,0.0,87.0,0.0,0.023634741,28.51882107662161,0.018390101,0.005244640000000001
"[(8, 0), (5, 21), (8, 21)]","[(8, 21), (2, 0), (1, 0)]",89,1.0754475759491215,87.66666666666667,0.9428090415820634,0.013838660999999999,28.386688403277955,0.016872954333333332,0.0047896729710307185
"[(7, 0), (2, 21), (3, 21)]","[(4, 21), (0, 0), (5, 0)]",86,1.2489681786649496,87.25,1.0897247358851685,0.013056162999999999,28.04936328432434,0.0159187565,0.004465109841031994
"[(4, 0), (3, 21), (0, 21)]","[(5, 21), (2, 0), (6, 0)]",89,1.3698630136986303,87.6,1.2,0.013867979999999999,26.28922709692481,0.0155086012,0.004077091389024406
"[(1, 0), (6, 21), (5, 21)]","[(0, 21), (5, 0), (7, 0)]",81,3.112812027245378,86.5,2.692582403567252,0.011542645,26.97131673080944,0.0148476085,0.0040045955154855845
"[(7, 0), (7, 21), (5, 21)]","[(1, 21), (3, 0), (0, 0)]",90,3.1924831026639704,87.0,2.7774602993176543,0.029708717,37.63341561730825,0.016970624,0.006386625462770662
"[(1, 0), (6, 21), (8, 21)]","[(8, 21), (2, 0), (7, 0)]",89,3.072723580161492,87.25,2.680951323690902,0.028875471,38.761219559377196,0.018458729875,0.007154828814721102
"[(0, 0), (6, 21), (7, 21)]","[(4, 21), (3, 0), (0, 0)]",91,3.1812168309280437,87.66666666666667,2.788866755113585,0.02906475,38.31607510645105,0.019637176555555556,0.007524195317813064
"[(6, 0), (4, 21), (1, 21)]","[(2, 21), (3, 0), (4, 0)]",89,3.0476282825192826,87.8,2.6758176320519302,0.028884973999999997,37.24485819385471,0.0205619563,0.0076582714658173755
"[(5, 0), (1, 21), (5, 21)]","[(7, 21), (8, 0), (1, 0)]",88,2.9059355792170187,87.81818181818181,2.5519397904760366,0.013900915,37.826415222056816,0.01995640709090909,0.007548793409611263
"[(3, 0), (8, 21), (4, 21)]","[(6, 21), (1, 0), (4, 0)]",93,3.209187057217456,88.25,2.832107577994405,0.014778199999999998,37.73521338772597,0.019524889833333333,0.007367758842326747
"[(4, 0), (8, 21), (3, 21)]","[(4, 21), (0, 0), (3, 0)]",93,3.3865293755436046,88.61538461538461,3.0009860312509478,0.032937888,38.575650541577154,0.020556658923076922,0.007929864909190091
"[(4, 0), (2, 21), (0, 21)]","[(7, 21), (1, 0), (0, 0)]",82,3.807889829650155,88.14285714285714,3.3563828927059225,0.02053705,37.17496803607815,0.020555258285714285,0.007641410697447591
"[(6, 0), (6, 21), (1, 21)]","[(0, 21), (6, 0), (0, 0)]",86,3.7344719829897692,88.0,3.286335345030997,0.071270071,61.191557665009874,0.0239362458,0.014646961651545503
"[(8, 0), (6, 21), (0, 21)]","[(0, 21), (2, 0), (1, 0)]",90,3.6523101247046053,88.125,3.2185982973959333,0.089461456,75.90284487422014,0.0280315714375,0.021276760184011825
"[(6, 0), (6, 21), (3, 21)]","[(5, 21), (2, 0), (1, 0)]",86,3.5934973411004316,88.0,3.1622776601683795,0.051204525,72.63041394380748,0.029394686352941176,0.021349482375625062
