index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(8, 0), (4, 0), (0, 0), (1, 0), (2, 21), (0, 21), (6, 21), (8, 21)]","[(0, 21), (6, 21), (3, 21), (8, 21), (0, 0), (2, 0), (5, 0), (3, 0)]",221,0.0,221.0,0.0,0.041509284,0.0,0.041509284,0.0
1,"[(7, 0), (1, 0), (4, 0), (8, 0), (6, 21), (1, 21), (7, 21), (8, 21)]","[(7, 21), (4, 21), (8, 21), (5, 21), (1, 0), (8, 0), (0, 0), (5, 0)]",215,1.3761467889908259,218.0,3.0,0.038460701,3.8121590244139734,0.0399849925,0.0015242915000000003
2,"[(1, 0), (8, 0), (6, 0), (2, 0), (3, 21), (5, 21), (4, 21), (6, 21)]","[(5, 21), (7, 21), (2, 21), (6, 21), (6, 0), (0, 0), (7, 0), (8, 0)]",217,1.1459900112630754,217.66666666666666,2.494438257849294,0.044773119,6.198819380473748,0.04158103466666666,0.0025775332355188404
3,"[(4, 0), (2, 0), (3, 0), (5, 0), (6, 21), (2, 21), (5, 21), (1, 21)]","[(3, 21), (5, 21), (1, 21), (4, 21), (3, 0), (0, 0), (8, 0), (6, 0)]",215,1.1287971164899437,217.0,2.449489742783178,0.048984771999999996,8.99449407094995,0.043431969,0.00390648587660182
4,"[(1, 0), (6, 0), (7, 0), (8, 0), (5, 21), (2, 21), (3, 21), (1, 21)]","[(4, 21), (5, 21), (8, 21), (6, 21), (3, 0), (7, 0), (6, 0), (1, 0)]",219,1.0728522345621527,217.4,2.33238075793812,0.086537076,33.79731648111238,0.0520529904,0.017592513903371045
5,"[(7, 0), (5, 0), (8, 0), (0, 0), (3, 21), (5, 21), (7, 21), (2, 21)]","[(0, 21), (8, 21), (2, 21), (3, 21), (3, 0), (0, 0), (5, 0), (7, 0)]",222,1.2529579424642265,218.16666666666666,2.733536577809454,0.076197913,32.82758320129487,0.05607714416666667,0.01840877115822257
6,"[(0, 0), (8, 0), (5, 0), (2, 0), (4, 21), (1, 21), (3, 21), (7, 21)]","[(5, 21), (4, 21), (3, 21), (7, 21), (4, 0), (0, 0), (6, 0), (7, 0)]",213,1.4304560484282027,217.42857142857142,3.1102201510110348,0.03588279700000001,34.68574861079969,0.05319223742857143,0.01845012575493399
7,"[(5, 0), (2, 0), (6, 0), (3, 0), (7, 21), (0, 21), (1, 21), (8, 21)]","[(3, 21), (1, 21), (0, 21), (6, 21), (1, 0), (8, 0), (2, 0), (6, 0)]",218,1.3404487114586898,217.5,2.9154759474226504,0.037231312,35.25140540957562,0.051197121750000005,0.018047704946126515
8,"[(0, 0), (6, 0), (2, 0), (7, 0), (1, 21), (4, 21), (6, 21), (0, 21)]","[(1, 21), (2, 21), (7, 21), (6, 21), (5, 0), (6, 0), (7, 0), (0, 0)]",222,1.4179844794335938,218.0,3.0912061651652345,0.09536265000000001,39.13880635177223,0.05610440266666667,0.021958593514525206
9,"[(5, 0), (7, 0), (1, 0), (6, 0), (7, 21), (5, 21), (3, 21), (6, 21)]","[(2, 21), (5, 21), (7, 21), (1, 21), (5, 0), (6, 0), (3, 0), (0, 0)]",210,1.7446864936921194,217.2,3.789459064299283,0.03608137900000001,40.073335411188246,0.0541021003,0.02168051611771648
10,"[(7, 0), (6, 0), (1, 0), (3, 0), (6, 21), (8, 21), (3, 21), (0, 21)]","[(7, 21), (3, 21), (6, 21), (2, 21), (8, 0), (1, 0), (2, 0), (3, 0)]",224,1.885997250032555,217.8181818181818,4.10804491916182,0.11255606300000001,44.83663261662099,0.05941609690909091,0.02664017708626459
11,"[(3, 0), (1, 0), (5, 0), (7, 0), (8, 21), (0, 21), (2, 21), (7, 21)]","[(1, 21), (5, 21), (3, 21), (0, 21), (4, 0), (1, 0), (5, 0), (2, 0)]",214,1.8723052448843855,217.5,4.0722639076235385,0.04487126999999999,44.36269709412441,0.058204028,0.025820876638219355
12,"[(1, 0), (8, 0), (7, 0), (6, 0), (2, 21), (6, 21), (0, 21), (4, 21)]","[(6, 21), (8, 21), (1, 21), (7, 21), (4, 0), (2, 0), (0, 0), (7, 0)]",218,1.799577178217747,217.53846153846155,3.9147725076921454,0.037908020999999986,44.825769339106635,0.05664279669230769,0.02539056939251297
13,"[(5, 0), (4, 0), (1, 0), (2, 0), (3, 21), (2, 21), (4, 21), (7, 21)]","[(0, 21), (2, 21), (1, 21), (3, 21), (5, 0), (8, 0), (2, 0), (4, 0)]",215,1.7614319136716918,217.35714285714286,3.8285980809306843,0.03439757199999999,45.64394430516899,0.05505385207142858,0.025128749577332986
14,"[(4, 0), (2, 0), (3, 0), (6, 0), (5, 21), (1, 21), (6, 21), (8, 21)]","[(0, 21), (4, 21), (2, 21), (8, 21), (1, 0), (0, 0), (7, 0), (3, 0)]",214,1.746572017602443,217.13333333333333,3.792390040887438,0.03473588400000002,46.18321777579803,0.05369932086666667,0.024800074299977222
15,"[(7, 0), (1, 0), (5, 0), (0, 0), (4, 21), (7, 21), (3, 21), (0, 21)]","[(2, 21), (0, 21), (3, 21), (6, 21), (7, 0), (8, 0), (5, 0), (6, 0)]",215,1.708801494722503,217.0,3.7080992435478315,0.04616349500000003,45.24236256946188,0.05322833175,0.024081754840010995
