starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(3, 0), (4, 1), (4, 0), (7, 0), (8, 1), (0, 1), (5, 21), (0, 21), (1, 21), (6, 21), (7, 20), (4, 20), (0, 20), (5, 20), (3, 20)]","[(8, 20), (0, 20), (7, 20), (7, 21), (0, 21), (5, 21), (7, 0), (8, 1), (6, 1), (2, 0), (2, 1), (5, 1), (7, 1), (0, 0), (4, 1)]",,,,,0.17804247,0.0,0.17804247,0.0
"[(5, 0), (2, 0), (8, 1), (4, 0), (3, 0), (2, 1), (1, 20), (3, 20), (4, 21), (0, 21), (3, 21), (2, 21), (7, 20), (2, 20), (5, 21)]","[(2, 21), (1, 21), (5, 20), (5, 21), (6, 20), (0, 20), (5, 0), (4, 1), (0, 0), (0, 1), (6, 0), (7, 1), (3, 1), (6, 1), (1, 1)]",382,0.0,382.0,0.0,0.293857628,24.542304290854368,0.235950049,0.05790757899999999
"[(1, 0), (5, 1), (0, 1), (2, 1), (5, 0), (4, 0), (1, 21), (1, 20), (7, 20), (2, 20), (4, 20), (5, 20), (8, 20), (2, 21), (0, 20)]","[(2, 20), (2, 21), (8, 20), (6, 20), (0, 21), (4, 21), (7, 1), (0, 0), (8, 0), (1, 0), (4, 1), (4, 0), (6, 1), (6, 0), (0, 1)]",380,0.26246719160104987,381.0,1.0,0.489743358,40.13231739873656,0.32054781866666665,0.12864326800203318
"[(0, 0), (0, 1), (1, 0), (4, 0), (6, 0), (8, 0), (6, 20), (3, 21), (7, 20), (0, 20), (7, 21), (8, 20), (5, 20), (5, 21), (2, 20)]","[(7, 20), (1, 20), (8, 21), (0, 21), (3, 20), (5, 21), (8, 1), (2, 0), (6, 1), (5, 1), (0, 1), (0, 0), (1, 1), (7, 0), (4, 1)]",393,1.484539238050411,385.0,5.715476066494082,0.46277675500000004,35.74730283797584,0.35610505275000004,0.1272979516278761
"[(3, 0), (8, 0), (6, 1), (6, 0), (4, 1), (5, 0), (5, 20), (3, 20), (7, 21), (1, 20), (2, 21), (4, 21), (7, 20), (6, 20), (0, 21)]","[(3, 20), (3, 21), (8, 20), (7, 20), (7, 21), (6, 20), (4, 0), (3, 0), (5, 0), (1, 0), (4, 1), (0, 1), (7, 1), (6, 1), (1, 1)]",373,1.8786256668072412,382.0,7.176350047203662,0.632636733,38.58470232433246,0.41141138880000006,0.15874185969688206
"[(2, 1), (0, 0), (1, 1), (5, 0), (2, 0), (4, 1), (5, 21), (3, 21), (8, 20), (0, 20), (8, 21), (7, 21), (4, 20), (2, 20), (5, 20)]","[(3, 21), (5, 21), (0, 20), (6, 21), (0, 21), (2, 21), (8, 1), (2, 1), (0, 0), (1, 0), (6, 0), (3, 1), (2, 0), (4, 1), (5, 1)]",383,1.6826724427852984,382.2,6.43117407632541,0.4973894120000001,34.85946834171583,0.42574105933333334,0.14841106979598895
"[(1, 1), (4, 0), (8, 0), (4, 1), (1, 0), (7, 0), (3, 20), (1, 20), (7, 20), (6, 20), (2, 20), (4, 21), (2, 21), (3, 21), (1, 21)]","[(0, 20), (1, 21), (6, 21), (2, 21), (6, 20), (8, 20), (0, 0), (1, 0), (6, 0), (8, 1), (2, 0), (8, 0), (3, 0), (1, 1), (2, 1)]",379,1.569624520140736,381.6666666666667,5.9907335852038095,0.499515632,32.04502082887982,0.436280284,0.13980610788009604
"[(4, 0), (3, 1), (2, 1), (1, 1), (0, 0), (6, 1), (7, 21), (8, 20), (1, 20), (6, 20), (7, 20), (3, 20), (0, 21), (5, 20), (4, 21)]","[(7, 21), (8, 20), (4, 20), (5, 21), (2, 21), (4, 21), (3, 0), (0, 1), (6, 1), (2, 1), (7, 0), (5, 1), (2, 0), (8, 1), (5, 0)]",372,1.7083120963038427,380.2857142857143,6.496466857658327,0.18066753400000002,38.51333272710067,0.40432869025,0.15572045378711075
"[(0, 0), (7, 0), (2, 0), (6, 0), (6, 1), (1, 0), (2, 20), (5, 21), (8, 21), (1, 21), (1, 20), (8, 20), (6, 20), (4, 21), (6, 21)]","[(1, 20), (4, 21), (3, 21), (5, 20), (3, 20), (6, 20), (0, 1), (4, 0), (0, 0), (1, 1), (2, 1), (8, 1), (4, 1), (5, 0), (8, 0)]",380,1.5983229166526256,380.25,6.077622890571609,0.367867662,36.789763668305206,0.40027746488888893,0.1472611333501056
"[(7, 1), (4, 0), (2, 0), (3, 1), (8, 1), (6, 1), (3, 20), (8, 20), (0, 20), (6, 21), (0, 21), (3, 21), (5, 21), (1, 20), (7, 21)]","[(4, 21), (1, 20), (4, 20), (0, 20), (6, 20), (3, 20), (3, 1), (6, 0), (3, 0), (2, 0), (8, 1), (8, 0), (7, 0), (6, 1), (4, 0)]",400,2.2087830108946207,382.44444444444446,8.447367914999205,0.847366125,43.52218198785231,0.44498633090000006,0.19366776075536474
"[(6, 1), (3, 1), (0, 0), (8, 0), (4, 0), (2, 1), (7, 20), (2, 20), (6, 20), (8, 21), (4, 21), (5, 20), (0, 20), (6, 21), (2, 21)]","[(5, 20), (7, 20), (6, 20), (4, 21), (0, 20), (7, 21), (7, 1), (5, 0), (2, 0), (8, 0), (4, 0), (5, 1), (6, 0), (6, 1), (8, 1)]",,2.2087830108946207,382.44444444444446,8.447367914999205,1.2312935660000002,56.51486586427858,0.5164688068181819,0.2918816534041356
