index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(7, 0), (6, 21), (8, 21), (3, 21), (0, 21)]","[(8, 21), (0, 0), (3, 0), (1, 0), (8, 0)]",127,0.0,127.0,0.0,1668678027.816644,0.0,1668678027.816644,0.0
1,"[(3, 0), (2, 21), (0, 21), (5, 21), (7, 21)]","[(6, 21), (4, 0), (0, 0), (2, 0), (1, 0)]",121,2.4193548387096775,124.0,3.0,1668678027.8277311,3.3221445364728185e-10,1668678027.8221874,0.005543589593261718
2,"[(5, 0), (4, 21), (0, 21), (3, 21), (2, 21)]","[(0, 21), (8, 0), (2, 0), (1, 0), (3, 0)]",119,2.778757228115959,122.33333333333333,3.39934634239519,1668678027.846505,7.385837812864553e-10,1668678027.8302934,0.01232458527544523
3,"[(3, 0), (0, 21), (6, 21), (7, 21), (5, 21)]","[(3, 21), (5, 0), (0, 0), (2, 0), (8, 0)]",124,2.4693188702611284,122.75,3.031088913245535,1668678027.8999727,1.9179417838154357e-09,1668678027.8477132,0.03200427313343866
4,"[(0, 0), (4, 21), (3, 21), (1, 21), (7, 21)]","[(6, 21), (6, 0), (4, 0), (5, 0), (7, 0)]",118,2.718053424835279,121.8,3.3105890714493698,1668678027.8439245,1.7178615945605267e-09,1668678027.8469555,0.02866557897725286
5,"[(7, 0), (2, 21), (3, 21), (1, 21), (7, 21)]","[(3, 21), (0, 0), (8, 0), (3, 0), (1, 0)]",124,2.5632052152873035,122.16666666666667,3.131382371342656,1668678027.8957603,1.9097891671111806e-09,1668678027.8550894,0.031868232209940985
6,"[(8, 0), (0, 21), (5, 21), (8, 21), (3, 21)]","[(5, 21), (2, 0), (7, 0), (3, 0), (6, 0)]",120,2.459106326307506,121.85714285714286,2.9965967090575756,1668678027.8752294,1.8178617974530897e-09,1668678027.8579667,0.0303342603909236
7,"[(4, 0), (4, 21), (0, 21), (1, 21), (5, 21)]","[(6, 21), (2, 0), (3, 0), (0, 0), (4, 0)]",116,2.8130058143320973,121.125,3.4072532926097527,1668678027.8714383,1.7212875016781863e-09,1668678027.8596506,0.02872274633679821
8,"[(6, 0), (7, 21), (6, 21), (3, 21), (5, 21)]","[(1, 21), (5, 0), (6, 0), (2, 0), (8, 0)]",118,2.781272577337806,120.77777777777777,3.3591592128513277,1668678027.9358497,2.1663592910908125e-09,1668678027.8681173,0.03614956149511189
9,"[(3, 0), (7, 21), (5, 21), (0, 21), (4, 21)]","[(8, 21), (4, 0), (2, 0), (1, 0), (7, 0)]",120,2.6473148813041356,120.7,3.1953090617340916,1668678027.911886,2.200680485449332e-09,1668678027.8724942,0.036722271724370745
10,"[(5, 0), (0, 21), (2, 21), (3, 21), (1, 21)]","[(6, 21), (2, 0), (7, 0), (3, 0), (6, 0)]",118,2.6100553155910307,120.45454545454545,3.143930266507378,1668678027.8430479,2.158720689857769e-09,1668678027.8698173,0.03602209783473633
11,"[(0, 0), (1, 21), (8, 21), (2, 21), (4, 21)]","[(4, 21), (3, 0), (4, 0), (1, 0), (5, 0)]",117,2.6279189072810567,120.16666666666667,3.157882553582737,1668678027.8768733,2.0701193973375444e-09,1668678027.8704052,0.034543627534054856
12,"[(5, 0), (3, 21), (8, 21), (1, 21), (0, 21)]","[(1, 21), (3, 0), (8, 0), (4, 0), (7, 0)]",121,2.530226478987229,120.23076923076923,3.0421107589669525,1668678027.9500215,2.3605439244501323e-09,1668678027.8765295,0.0393898778056737
13,"[(3, 0), (6, 21), (5, 21), (0, 21), (7, 21)]","[(3, 21), (2, 0), (5, 0), (7, 0), (8, 0)]",117,2.53937250091685,120.0,3.0472470011002204,1668678027.95861,2.603644152085554e-09,1668678027.8823924,0.04344643789009646
14,"[(5, 0), (8, 21), (7, 21), (3, 21), (5, 21)]","[(7, 21), (3, 0), (4, 0), (8, 0), (1, 0)]",124,2.584599385116356,120.26666666666667,3.1084115271666044,1668678027.8736463,2.5187547644929104e-09,1668678027.8818092,0.0420299073313194
15,"[(6, 0), (1, 21), (5, 21), (6, 21), (0, 21)]","[(2, 21), (5, 0), (7, 0), (6, 0), (2, 0)]",119,2.517137038019958,120.1875,3.025284077570237,1668678027.907275,2.466592983081741e-09,1668678027.883401,0.041159495145998745
16,"[(6, 0), (8, 21), (3, 21), (7, 21), (5, 21)]","[(2, 21), (3, 0), (1, 0), (0, 0), (4, 0)]",124,2.5487440079620094,120.41176470588235,3.0689876378224903,1668678027.9613693,2.633416180116566e-09,1668678027.8879871,0.043943237180452274
