starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(7, 0), (2, 0), (8, 21), (5, 21), (1, 21)]","[(8, 21), (3, 21), (5, 0), (7, 0), (1, 0)]",112,0.0,112.0,0.0,0.015290920999999999,0.0,0.015290920999999999,0.0
"[(3, 0), (0, 0), (5, 21), (1, 21), (6, 21)]","[(1, 21), (7, 21), (6, 0), (1, 0), (3, 0)]",118,2.608695652173913,115.0,3.0,0.047817453,51.54075432208094,0.031554187,0.016263266000000002
"[(6, 0), (1, 0), (4, 21), (3, 21), (8, 21)]","[(3, 21), (1, 21), (3, 0), (7, 0), (8, 0)]",115,2.129991080681024,115.0,2.449489742783178,0.027003425999999997,44.78127473384787,0.030037266666666663,0.013451070908538507
"[(7, 0), (6, 0), (2, 21), (5, 21), (6, 21)]","[(7, 21), (8, 21), (8, 0), (5, 0), (3, 0)]",116,1.8785800515931423,115.25,2.165063509461097,0.058131330999999994,45.44705586986617,0.03706078274999999,0.016843034642202222
"[(1, 0), (8, 0), (3, 21), (4, 21), (1, 21)]","[(8, 21), (2, 21), (7, 0), (1, 0), (0, 0)]",126,4.016976532385552,117.4,4.715930449020639,0.042536401,39.89750099255596,0.038155906399999995,0.015223253134658722
"[(7, 0), (5, 0), (2, 21), (4, 21), (6, 21)]","[(3, 21), (6, 21), (5, 0), (0, 0), (7, 0)]",118,3.6687991932985997,117.5,4.310839052125854,0.028266397,39.381582334669254,0.036507654833333326,0.014377292146646025
"[(7, 0), (4, 0), (6, 21), (1, 21), (0, 21)]","[(3, 21), (5, 21), (4, 0), (3, 0), (1, 0)]",117,3.401978455987728,117.42857142857143,3.9948947011741605,0.057476077,38.47584738805567,0.03950314371428571,0.015199169288992877
"[(5, 0), (7, 0), (1, 21), (3, 21), (2, 21)]","[(3, 21), (2, 21), (2, 0), (7, 0), (0, 0)]",119,3.207521418233065,117.625,3.7728470681966426,0.028615772,38.45181926691658,0.038142222249999996,0.014666378363955642
"[(2, 0), (5, 0), (7, 21), (8, 21), (0, 21)]","[(7, 21), (3, 21), (6, 0), (0, 0), (4, 0)]",125,3.584422734435798,118.44444444444444,4.245549594342845,0.018687047,42.020059818563716,0.03598053611111111,0.015119042796928805
"[(1, 0), (0, 0), (5, 21), (6, 21), (7, 21)]","[(5, 21), (7, 21), (8, 0), (7, 0), (4, 0)]",123,3.5771522822769954,118.9,4.253234063627348,0.059646335,41.73498304890518,0.038347116,0.016004162362344004
