starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
"[(1, 0), (4, 0), (0, 0), (5, 21), (6, 21), (3, 21)]","[(1, 21), (6, 21), (0, 21), (7, 0), (1, 0), (0, 0)]",156,0.0,156.0,0.0,0.056345298,0.0,0.056345298,0.0
"[(1, 0), (3, 0), (2, 0), (8, 21), (7, 21), (0, 21)]","[(1, 21), (3, 21), (2, 21), (1, 0), (6, 0), (3, 0)]",157,0.3194888178913738,156.5,0.5,0.082555414,18.869677212309753,0.06945035599999999,0.013105057999999996
"[(3, 0), (1, 0), (2, 0), (4, 21), (8, 21), (5, 21)]","[(7, 21), (8, 21), (1, 21), (1, 0), (4, 0), (6, 0)]",158,0.5200615165144752,157.0,0.816496580927726,0.080516235,16.275962302025153,0.07313898233333332,0.011904073192658168
"[(4, 0), (8, 0), (3, 0), (0, 21), (5, 21), (6, 21)]","[(3, 21), (5, 21), (8, 21), (4, 0), (6, 0), (5, 0)]",157,0.45038648483219595,157.0,0.7071067811865476,0.069315465,14.465058688392073,0.072183103,0.0104413282120525
"[(1, 0), (2, 0), (7, 0), (3, 21), (6, 21), (4, 21)]","[(1, 21), (5, 21), (6, 21), (8, 0), (7, 0), (3, 0)]",155,0.6512157744052088,156.6,1.019803902718557,0.043816649,22.095454055068803,0.06650981219999999,0.014695644996763542
"[(3, 0), (8, 0), (7, 0), (5, 21), (6, 21), (2, 21)]","[(2, 21), (0, 21), (1, 21), (1, 0), (4, 0), (0, 0)]",161,1.1984860698077076,157.33333333333334,1.8856180831641267,0.129569357,35.134265480509264,0.07701973633333332,0.02706031863574158
"[(4, 0), (1, 0), (3, 0), (3, 21), (7, 21), (6, 21)]","[(5, 21), (3, 21), (8, 21), (6, 0), (0, 0), (8, 0)]",158,1.118768421591466,157.42857142857142,1.761261143705422,0.04693812300000001,37.36754128944562,0.072722363,0.02717455902068552
"[(2, 0), (7, 0), (4, 0), (7, 21), (0, 21), (5, 21)]","[(6, 21), (8, 21), (0, 21), (5, 0), (7, 0), (3, 0)]",159,1.0959773958037473,157.625,1.7275343701356567,0.135654625,40.76628178267171,0.08058889575,0.032853096326988546
"[(5, 0), (7, 0), (0, 0), (2, 21), (6, 21), (4, 21)]","[(0, 21), (8, 21), (3, 21), (2, 0), (0, 0), (6, 0)]",161,1.2301586276044936,158.0,1.9436506316151,0.150238543,42.939865993017015,0.08832774544444444,0.03792781552849763
"[(0, 0), (1, 0), (6, 0), (3, 21), (7, 21), (5, 21)]","[(0, 21), (4, 21), (2, 21), (5, 0), (0, 0), (3, 0)]",159,1.181628190529374,158.1,1.8681541692269403,0.15562704900000002,43.40404569923412,0.09505767579999999,0.04125887704486181
"[(1, 0), (0, 0), (8, 0), (7, 21), (2, 21), (0, 21)]","[(1, 21), (3, 21), (8, 21), (7, 0), (8, 0), (0, 0)]",157,1.1449797895358111,158.0,1.8090680674665818,0.058944408999999975,44.33213775979332,0.09177465154545454,0.0406856649517012
"[(3, 0), (5, 0), (4, 0), (6, 21), (0, 21), (7, 21)]","[(3, 21), (6, 21), (0, 21), (6, 0), (8, 0), (5, 0)]",159,1.109518459665218,158.08333333333334,1.753963764987432,0.07366558199999998,43.50916210794182,0.09026556241666667,0.0392737898795129
"[(2, 0), (0, 0), (1, 0), (0, 21), (2, 21), (6, 21)]","[(1, 21), (4, 21), (5, 21), (2, 0), (5, 0), (7, 0)]",158,1.0661266326134622,158.07692307692307,1.6853001769389728,0.194211472,47.63614284277425,0.0982614016153846,0.046807941632816694
"[(4, 0), (8, 0), (1, 0), (3, 21), (4, 21), (5, 21)]","[(7, 21), (6, 21), (3, 21), (0, 0), (5, 0), (6, 0)]",157,1.0427271785416632,158.0,1.647508942095828,0.227641926,52.16421913739187,0.10750286764285713,0.05607803145620033
"[(0, 0), (5, 0), (4, 0), (4, 21), (0, 21), (2, 21)]","[(0, 21), (2, 21), (8, 21), (8, 0), (3, 0), (7, 0)]",160,1.0548057338277237,158.13333333333333,1.667999467092907,0.155475752,50.11910042123735,0.11070105993333333,0.05548237539536148
"[(6, 0), (0, 0), (1, 0), (0, 21), (7, 21), (3, 21)]","[(2, 21), (8, 21), (6, 21), (8, 0), (0, 0), (1, 0)]",165,1.4616079004918532,158.5625,2.3175620272173947,0.202141641,49.90877884095919,0.11641609625,0.058101852012690684
"[(0, 0), (5, 0), (1, 0), (0, 21), (1, 21), (4, 21)]","[(1, 21), (5, 21), (6, 21), (7, 0), (4, 0), (2, 0)]",159,1.4192230318775216,158.58823529411765,2.2507207611422344,0.171068088,48.328056033028155,0.11963091929411765,0.057815297709287866
"[(1, 0), (0, 0), (8, 0), (1, 21), (3, 21), (4, 21)]","[(5, 21), (8, 21), (6, 21), (1, 0), (6, 0), (2, 0)]",159,1.3803194742723666,158.61111111111111,2.189340055026448,0.127339238,46.82200594923362,0.12005915922222221,0.05621410667362875
"[(7, 0), (0, 0), (5, 0), (1, 21), (4, 21), (7, 21)]","[(7, 21), (6, 21), (3, 21), (6, 0), (1, 0), (5, 0)]",156,1.3940944444912227,158.47368421052633,2.2092728275595115,0.189340997,45.963854854893015,0.12370557173684209,0.05685984944053765
"[(5, 0), (3, 0), (1, 0), (2, 21), (1, 21), (4, 21)]","[(3, 21), (2, 21), (4, 21), (4, 0), (8, 0), (6, 0)]",160,1.374251565405293,158.55,2.178875856950092,0.294835764,50.50699213851235,0.13226208135,0.06680159902967732
"[(2, 0), (6, 0), (7, 0), (1, 21), (2, 21), (5, 21)]","[(0, 21), (6, 21), (8, 21), (0, 0), (6, 0), (7, 0)]",158,1.3433871898466743,158.52380952380952,2.1295885499997995,0.056255187999999984,52.215223499444654,0.12864270547619047,0.06717107618012517
"[(0, 0), (3, 0), (8, 0), (6, 21), (7, 21), (1, 21)]","[(5, 21), (2, 21), (0, 21), (5, 0), (7, 0), (0, 0)]",158,1.3145014782180489,158.5,2.0834848429756074,0.044090919000000006,54.44645217556763,0.12479944245454545,0.06794886875138913
"[(8, 0), (5, 0), (0, 0), (8, 21), (2, 21), (5, 21)]","[(8, 21), (2, 21), (3, 21), (1, 0), (8, 0), (0, 0)]",162,1.360888903034819,158.65217391304347,2.1590798292061106,0.413393158,64.63150336959484,0.13734699530434782,0.08876942789816684
"[(6, 0), (4, 0), (5, 0), (6, 21), (7, 21), (8, 21)]","[(8, 21), (7, 21), (5, 21), (7, 0), (4, 0), (1, 0)]",159,1.3328337752573023,158.66666666666666,2.114762923408253,0.33943397,65.73826055512248,0.14576728591666666,0.09582487822002868
"[(3, 0), (2, 0), (5, 0), (8, 21), (6, 21), (0, 21)]","[(2, 21), (3, 21), (4, 21), (0, 0), (1, 0), (2, 0)]",161,1.3365368818216024,158.76,2.1218859535799757,0.386669619,67.62311188407854,0.15540337924,0.10508860101510407
"[(3, 0), (5, 0), (4, 0), (1, 21), (4, 21), (8, 21)]","[(1, 21), (5, 21), (6, 21), (8, 0), (7, 0), (4, 0)]",159,1.3108284165182833,158.76923076923077,2.081192193610567,0.40606936899999996,68.93022829725624,0.16504437884615383,0.1137654671304423
"[(1, 0), (6, 0), (8, 0), (8, 21), (6, 21), (3, 21)]","[(1, 21), (7, 21), (5, 21), (0, 0), (6, 0), (2, 0)]",160,1.2942571758872767,158.8148148148148,2.055472137112831,0.236502767,67.05877455881645,0.1676909858148148,0.11245152013301356
"[(4, 0), (6, 0), (3, 0), (7, 21), (6, 21), (3, 21)]","[(8, 21), (1, 21), (2, 21), (3, 0), (0, 0), (5, 0)]",159,1.2710665852091363,158.82142857142858,2.018726108723225,0.361489363,66.5097693742377,0.17461235642857145,0.11613427555956479
"[(6, 0), (5, 0), (3, 0), (1, 21), (4, 21), (5, 21)]","[(0, 21), (5, 21), (3, 21), (0, 0), (8, 0), (5, 0)]",155,1.324976203339952,158.68965517241378,2.1026001681967097,0.07704136900000003,67.44308385294381,0.17124783962068965,0.11549482407173647
"[(6, 0), (3, 0), (7, 0), (0, 21), (3, 21), (5, 21)]","[(5, 21), (4, 21), (1, 21), (8, 0), (7, 0), (5, 0)]",159,1.303094086893182,158.7,2.0680103158994796,0.369512631,66.90790496917336,0.177856666,0.11900016906862007
"[(7, 0), (5, 0), (0, 0), (0, 21), (2, 21), (5, 21)]","[(8, 21), (0, 21), (7, 21), (2, 0), (5, 0), (8, 0)]",159,1.2822609996412606,158.70967741935485,2.0350722962048393,0.04518910799999998,68.7814263035606,0.17357706735483872,0.11938878266255012
"[(1, 0), (3, 0), (0, 0), (8, 21), (6, 21), (2, 21)]","[(3, 21), (8, 21), (7, 21), (5, 0), (8, 0), (1, 0)]",159,1.2623957552203537,158.71875,2.003658762738805,0.161514233,67.85635039034972,0.17320010378125,0.11752726929825436
"[(1, 0), (5, 0), (8, 0), (1, 21), (0, 21), (5, 21)]","[(6, 21), (8, 21), (7, 21), (4, 0), (5, 0), (3, 0)]",158,1.2457136857208393,158.6969696969697,1.9769098703394046,0.443426865,68.72469928989088,0.18138879351515153,0.12465890288884897
"[(7, 0), (3, 0), (2, 0), (7, 21), (3, 21), (2, 21)]","[(1, 21), (5, 21), (8, 21), (7, 0), (8, 0), (4, 0)]",159,1.2276126880414528,158.7058823529412,1.948293548432847,0.174906074,67.78043989216586,0.18119812529411766,0.1228168864007108
"[(3, 0), (2, 0), (4, 0), (0, 21), (4, 21), (3, 21)]","[(5, 21), (3, 21), (2, 21), (1, 0), (2, 0), (0, 0)]",158,1.212369165972807,158.68571428571428,1.923856670803706,0.425882078,67.87273839049652,0.18818909537142858,0.12772909238089172
"[(6, 0), (3, 0), (2, 0), (7, 21), (5, 21), (2, 21)]","[(8, 21), (2, 21), (5, 21), (0, 0), (5, 0), (6, 0)]",159,1.1957893368285364,158.69444444444446,1.8976512448059526,0.07640220099999995,68.76629251028223,0.1850839038611111,0.1272753387185812
"[(8, 0), (7, 0), (0, 0), (2, 21), (6, 21), (0, 21)]","[(2, 21), (6, 21), (8, 21), (2, 0), (3, 0), (6, 0)]",163,1.2579794834973674,158.8108108108108,1.997807417575819,0.07878884100000005,69.54649658968293,0.1822110643243243,0.12672141163634118
"[(0, 0), (7, 0), (8, 0), (7, 21), (3, 21), (6, 21)]","[(7, 21), (2, 21), (8, 21), (6, 0), (7, 0), (2, 0)]",161,1.260319334876744,158.8684210526316,2.0022494275397116,0.29313078,68.22080330144692,0.1851300042105263,0.12629717602442356
"[(8, 0), (2, 0), (5, 0), (1, 21), (2, 21), (7, 21)]","[(1, 21), (2, 21), (6, 21), (0, 0), (2, 0), (8, 0)]",160,1.2489122201639087,158.89743589743588,1.98448949445019,0.03408809199999996,70.02915056089185,0.18125713466666665,0.12693283173807848
"[(7, 0), (2, 0), (1, 0), (6, 21), (4, 21), (8, 21)]","[(5, 21), (7, 21), (8, 21), (3, 0), (4, 0), (1, 0)]",161,1.2499727264111684,158.95,1.986831648630552,0.614333347,74.13977148079596,0.19208403997499998,0.14241066828854573
"[(0, 0), (6, 0), (3, 0), (8, 21), (3, 21), (4, 21)]","[(6, 21), (1, 21), (2, 21), (2, 0), (8, 0), (0, 0)]",160,1.2386335005792826,158.97560975609755,1.9691251601892108,0.04327059600000005,75.62785079647134,0.18845444378048778,0.14252404556162726
"[(7, 0), (1, 0), (8, 0), (8, 21), (1, 21), (4, 21)]","[(7, 21), (3, 21), (6, 21), (4, 0), (8, 0), (0, 0)]",159,1.2237967961115244,158.97619047619048,1.9455455256277734,0.044502074,77.02497843222716,0.1850270064047619,0.14251701177706344
