index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(0, 0), (8, 0), (7, 0), (3, 21), (4, 21), (1, 21), (5, 21), (2, 21), (7, 21), (6, 21)]","[(8, 21), (5, 21), (6, 21), (6, 0), (5, 0), (7, 0), (4, 0), (2, 0), (0, 0), (1, 0)]",282,0.0,282.0,0.0,0.064075076,0.0,0.064075076,0.0
1,"[(4, 0), (5, 0), (6, 0), (8, 21), (6, 21), (4, 21), (0, 21), (3, 21), (7, 21), (5, 21)]","[(7, 21), (1, 21), (6, 21), (8, 0), (5, 0), (2, 0), (4, 0), (0, 0), (1, 0), (3, 0)]",284,0.35335689045936397,283.0,1.0,0.12367282400000001,31.743496465206807,0.09387395000000001,0.02979887400000001
2,"[(1, 0), (8, 0), (0, 0), (0, 21), (8, 21), (1, 21), (7, 21), (6, 21), (5, 21), (3, 21)]","[(0, 21), (4, 21), (2, 21), (2, 0), (0, 0), (5, 0), (3, 0), (6, 0), (4, 0), (1, 0)]",272,1.879238156088738,279.3333333333333,5.2493385826745405,0.05215898099999999,39.11999353595661,0.07996896033333334,0.03128385211317171
3,"[(8, 0), (0, 0), (2, 0), (0, 21), (1, 21), (6, 21), (7, 21), (2, 21), (3, 21), (5, 21)]","[(3, 21), (8, 21), (4, 21), (5, 0), (3, 0), (1, 0), (4, 0), (7, 0), (8, 0), (6, 0)]",272,1.9982948660197146,277.5,5.545268253204709,0.04819469100000001,42.18792959046508,0.07202539300000001,0.030386022086095768
4,"[(1, 0), (5, 0), (4, 0), (5, 21), (3, 21), (4, 21), (0, 21), (1, 21), (7, 21), (6, 21)]","[(8, 21), (2, 21), (7, 21), (3, 0), (1, 0), (7, 0), (2, 0), (4, 0), (6, 0), (0, 0)]",287,2.2362919616053416,279.4,6.248199740725323,0.14111154999999997,45.152006377131606,0.0858426244,0.038759667243385136
5,"[(5, 0), (6, 0), (0, 0), (4, 21), (0, 21), (5, 21), (8, 21), (2, 21), (3, 21), (1, 21)]","[(3, 21), (1, 21), (6, 21), (5, 0), (8, 0), (4, 0), (1, 0), (6, 0), (3, 0), (7, 0)]",274,2.1717830414870205,278.5,6.048415770541352,0.05203020199999997,46.82806722528294,0.08020722066666666,0.0375594912133177
6,"[(7, 0), (6, 0), (4, 0), (1, 21), (0, 21), (7, 21), (2, 21), (3, 21), (5, 21), (4, 21)]","[(8, 21), (5, 21), (3, 21), (2, 0), (5, 0), (6, 0), (4, 0), (0, 0), (8, 0), (3, 0)]",286,2.212045050783175,279.57142857142856,6.184245949118104,0.190451449,54.12514243380632,0.09595639614285714,0.05193653608666886
7,"[(1, 0), (7, 0), (8, 0), (6, 21), (8, 21), (5, 21), (3, 21), (4, 21), (0, 21), (7, 21)]","[(7, 21), (8, 21), (6, 21), (7, 0), (3, 0), (5, 0), (4, 0), (6, 0), (0, 0), (8, 0)]",272,2.262367282749748,278.625,6.303520841561484,0.06062691299999999,54.58525889706707,0.09154021074999999,0.049967461032808316
8,"[(7, 0), (5, 0), (2, 0), (0, 21), (5, 21), (7, 21), (2, 21), (6, 21), (1, 21), (3, 21)]","[(0, 21), (6, 21), (8, 21), (6, 0), (7, 0), (2, 0), (5, 0), (1, 0), (4, 0), (0, 0)]",277,2.1422291351108615,278.44444444444446,5.964918013986466,0.06415391100000001,54.11410624205202,0.08849728855555555,0.04788951675028867
9,"[(3, 0), (5, 0), (1, 0), (7, 21), (3, 21), (4, 21), (1, 21), (8, 21), (0, 21), (6, 21)]","[(8, 21), (1, 21), (7, 21), (7, 0), (3, 0), (5, 0), (6, 0), (0, 0), (1, 0), (8, 0)]",270,2.23342939481268,277.6,6.2,0.053921969000000014,54.799110039905784,0.08503975659999999,0.04660102979690204
