index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(5, 0), (1, 0), (8, 21), (6, 21), (4, 21), (2, 21)]","[(3, 21), (8, 21), (8, 0), (7, 0), (4, 0), (6, 0)]",179,0.0,179.0,0.0,0.103152566,0.0,0.103152566,0.0
1,"[(7, 0), (1, 0), (7, 21), (6, 21), (2, 21), (8, 21)]","[(2, 21), (8, 21), (0, 0), (2, 0), (6, 0), (3, 0)]",188,2.452316076294278,183.5,4.5,0.18813034599999998,29.17362347709569,0.145641456,0.04248888999999999
2,"[(6, 0), (4, 0), (7, 21), (5, 21), (1, 21), (4, 21)]","[(2, 21), (7, 21), (1, 0), (2, 0), (8, 0), (5, 0)]",184,2.004602725442334,183.66666666666666,3.681787005729087,0.33017042999999996,45.208776644722256,0.20715111399999997,0.09365048444531396
3,"[(7, 0), (8, 0), (6, 21), (7, 21), (2, 21), (4, 21)]","[(4, 21), (0, 21), (3, 0), (7, 0), (6, 0), (1, 0)]",179,2.0684477904851373,182.5,3.774917217635375,0.407078973,46.134534280240544,0.25713307874999997,0.11862714836175665
4,"[(5, 0), (8, 0), (4, 21), (7, 21), (8, 21), (1, 21)]","[(7, 21), (5, 21), (3, 0), (4, 0), (0, 0), (5, 0)]",179,2.0105244095156283,181.8,3.6551333764994123,0.448246658,44.276748877253475,0.29535579459999994,0.13077394346945856
5,"[(1, 0), (8, 0), (5, 21), (7, 21), (2, 21), (8, 21)]","[(8, 21), (4, 21), (6, 0), (3, 0), (1, 0), (5, 0)]",176,2.1984996206224077,180.83333333333334,3.975620147292187,0.5347732879999999,44.4550327140144,0.33525871016666664,0.14903936928117437
6,"[(7, 0), (3, 0), (8, 21), (4, 21), (2, 21), (1, 21)]","[(5, 21), (7, 21), (5, 0), (2, 0), (1, 0), (3, 0)]",170,2.9471302006226185,179.28571428571428,5.283783431116266,0.559343813,43.212729625149485,0.3672708677142857,0.1587077670573147
7,"[(5, 0), (6, 0), (5, 21), (1, 21), (8, 21), (2, 21)]","[(4, 21), (6, 21), (0, 0), (3, 0), (7, 0), (4, 0)]",173,3.0038670293455487,178.5,5.361902647381804,0.668031159,44.13783130888051,0.40486590412499995,0.17869902978986635
8,"[(6, 0), (0, 0), (0, 21), (8, 21), (6, 21), (3, 21)]","[(3, 21), (7, 21), (2, 0), (6, 0), (5, 0), (8, 0)]",179,2.832559222586445,178.55555555555554,5.0576918563293525,1.132208,58.46680035559054,0.4856816925555555,0.2839625455501097
9,"[(8, 0), (1, 0), (5, 21), (1, 21), (6, 21), (0, 21)]","[(1, 21), (4, 21), (1, 0), (5, 0), (8, 0), (6, 0)]",180,2.6959573520863804,178.7,4.817675788178361,1.1815751939999999,61.378262413983244,0.5552710426999999,0.3408157176972669
10,"[(6, 0), (0, 0), (2, 21), (7, 21), (8, 21), (3, 21)]","[(6, 21), (4, 21), (4, 0), (0, 0), (1, 0), (5, 0)]",184,2.700929813131642,179.1818181818182,4.83957514698406,0.323882867,62.087485752389384,0.5342357539999999,0.33169354764891995
11,"[(6, 0), (2, 0), (4, 21), (6, 21), (0, 21), (5, 21)]","[(1, 21), (7, 21), (8, 0), (4, 0), (0, 0), (3, 0)]",180,2.588036384884571,179.25,4.639055219905593,0.6722227399999999,58.6098346058471,0.5457346694999999,0.31985418718071623
12,"[(0, 0), (6, 0), (0, 21), (7, 21), (1, 21), (3, 21)]","[(1, 21), (4, 21), (5, 0), (2, 0), (3, 0), (4, 0)]",178,2.49477699378857,179.15384615384616,4.469488937333523,1.664964033,67.77683675264569,0.6318292359230768,0.4282338697870724
13,"[(0, 0), (5, 0), (4, 21), (3, 21), (5, 21), (6, 21)]","[(7, 21), (1, 21), (3, 0), (4, 0), (1, 0), (5, 0)]",182,2.435830933233457,179.35714285714286,4.368836766678008,1.825798086,71.76334307642188,0.7171127252142856,0.5146240652402062
14,"[(4, 0), (5, 0), (6, 21), (5, 21), (2, 21), (8, 21)]","[(6, 21), (8, 21), (6, 0), (4, 0), (3, 0), (1, 0)]",180,2.354371469558849,179.4,4.223742416388576,2.019152612,73.87076892819111,0.8039153843333333,0.5938584759390562
15,"[(1, 0), (8, 0), (4, 21), (1, 21), (2, 21), (5, 21)]","[(6, 21), (3, 21), (5, 0), (1, 0), (7, 0), (6, 0)]",179,2.2805669926067695,179.375,4.090767042988393,2.047113048,73.6134954564338,0.8816152383125,0.6489877933984002
16,"[(7, 0), (6, 0), (5, 21), (6, 21), (0, 21), (4, 21)]","[(3, 21), (1, 21), (5, 0), (6, 0), (4, 0), (0, 0)]",179,2.213293908665528,179.35294117647058,3.969607722071291,2.103128344,72.58867048338129,0.9534689504117646,0.6921104345757499
17,"[(2, 0), (8, 0), (3, 21), (0, 21), (4, 21), (2, 21)]","[(4, 21), (1, 21), (5, 0), (2, 0), (8, 0), (4, 0)]",182,2.175557012787369,179.5,3.905124837953327,1.616441062,69.6294458482828,0.9903007343888888,0.6895409135864582
18,"[(7, 0), (2, 0), (5, 21), (7, 21), (8, 21), (0, 21)]","[(1, 21), (4, 21), (7, 0), (4, 0), (6, 0), (5, 0)]",176,2.164051492945907,179.31578947368422,3.8804860191930026,0.8825020859999997,68.20666920003767,0.9846271213157893,0.671581363489714
