index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(7, 0), (5, 0), (4, 1), (0, 0), (1, 0), (3, 0), (0, 1), (1, 1), (0, 20), (1, 20), (4, 20), (6, 20), (2, 21), (8, 20), (8, 21), (1, 21)]","[(8, 21), (6, 21), (3, 20), (4, 21), (5, 21), (7, 21), (5, 20), (7, 20), (5, 0), (7, 1), (6, 1), (1, 0), (7, 0), (5, 1), (8, 0), (1, 1)]",,,,,0.022097303999999998,0.0,0.022097303999999998,0.0
1,"[(4, 1), (5, 0), (1, 0), (0, 0), (7, 1), (4, 0), (2, 0), (0, 1), (2, 21), (5, 21), (3, 20), (5, 20), (6, 20), (2, 20), (8, 21), (3, 21)]","[(0, 21), (2, 21), (0, 20), (1, 20), (7, 21), (5, 20), (6, 21), (4, 20), (1, 1), (0, 1), (7, 1), (2, 1), (2, 0), (5, 1), (3, 0), (8, 1)]",,,,,0.031082363,16.895666157518438,0.0265898335,0.0044925295
2,"[(7, 0), (7, 1), (3, 1), (2, 0), (0, 1), (8, 0), (5, 0), (1, 0), (6, 21), (2, 20), (0, 20), (1, 20), (8, 21), (4, 20), (7, 21), (6, 20)]","[(3, 21), (3, 20), (5, 21), (8, 20), (1, 20), (2, 20), (6, 21), (8, 21), (3, 1), (6, 1), (5, 1), (1, 0), (2, 0), (7, 0), (7, 1), (8, 1)]",,,,,1.037476432,131.08182234996804,0.363552033,0.4765506300467572
3,"[(1, 1), (6, 0), (2, 0), (0, 0), (8, 1), (3, 0), (3, 1), (5, 0), (7, 21), (0, 20), (5, 20), (6, 20), (6, 21), (2, 21), (7, 20), (1, 21)]","[(8, 20), (3, 20), (8, 21), (4, 20), (6, 20), (4, 21), (7, 21), (5, 21), (5, 0), (3, 0), (5, 1), (0, 1), (1, 1), (6, 0), (8, 1), (2, 0)]",436,0.0,436.0,0.0,0.5613666689999999,102.05673941165858,0.413005692,0.42150014283975723
4,"[(6, 0), (0, 1), (8, 1), (5, 0), (7, 0), (1, 1), (4, 0), (6, 1), (8, 20), (5, 21), (7, 21), (2, 21), (2, 20), (0, 21), (1, 21), (6, 20)]","[(6, 20), (3, 20), (4, 20), (5, 21), (5, 20), (8, 20), (6, 21), (4, 21), (4, 1), (8, 0), (3, 1), (6, 0), (0, 1), (8, 1), (5, 1), (1, 0)]",409,3.195266272189349,422.5,13.5,0.361701954,93.74650366901042,0.4027449444,0.3775593040787
5,"[(3, 0), (1, 0), (7, 0), (7, 1), (8, 0), (3, 1), (2, 1), (5, 1), (7, 20), (3, 21), (6, 21), (6, 20), (5, 21), (2, 20), (4, 20), (1, 21)]","[(4, 21), (6, 20), (4, 20), (3, 20), (8, 21), (8, 20), (5, 20), (0, 20), (6, 0), (5, 0), (2, 0), (3, 0), (1, 0), (7, 1), (5, 1), (7, 0)]",,3.195266272189349,422.5,13.5,0.42449760799999997,84.83842520141323,0.40637038833333333,0.3447582379468675
6,"[(8, 0), (0, 1), (8, 1), (4, 0), (6, 1), (1, 1), (3, 1), (5, 1), (6, 20), (7, 20), (8, 21), (5, 20), (1, 21), (5, 21), (3, 20), (2, 20)]","[(5, 21), (3, 21), (7, 21), (6, 20), (3, 20), (1, 20), (8, 21), (5, 20), (2, 1), (0, 0), (8, 1), (4, 1), (0, 1), (3, 0), (8, 0), (5, 1)]",412,2.8837818552731678,419.0,12.083045973594572,0.489242503,76.63597554553061,0.4182092618571428,0.320498747645984
7,"[(7, 0), (5, 1), (0, 1), (4, 1), (6, 0), (3, 0), (3, 1), (5, 0), (0, 21), (5, 20), (2, 21), (1, 21), (8, 20), (4, 21), (4, 20), (6, 21)]","[(3, 20), (3, 21), (4, 20), (8, 21), (5, 20), (7, 20), (1, 21), (1, 20), (7, 0), (2, 1), (4, 0), (5, 0), (0, 1), (3, 1), (4, 1), (3, 0)]",411,2.6433342548019905,417.0,11.022703842524301,0.503011365,70.21954079997961,0.42880952475,0.3011080791860249
8,"[(2, 0), (0, 1), (2, 1), (7, 0), (1, 0), (6, 1), (3, 1), (7, 1), (7, 20), (8, 21), (6, 20), (4, 21), (3, 20), (1, 21), (1, 20), (8, 20)]","[(8, 21), (1, 20), (6, 21), (3, 21), (0, 20), (6, 20), (0, 21), (5, 20), (8, 0), (0, 0), (2, 1), (7, 0), (5, 1), (5, 0), (2, 0), (1, 0)]",415,2.3743183905671126,416.6,9.891410415102591,0.4982312080000002,65.22554226079123,0.4365230451111111,0.2847245232670405
9,"[(7, 0), (7, 1), (0, 1), (6, 0), (6, 1), (2, 0), (3, 0), (4, 1), (2, 21), (1, 20), (2, 20), (3, 20), (6, 21), (0, 21), (8, 21), (7, 20)]","[(1, 21), (2, 21), (4, 21), (6, 20), (0, 20), (4, 20), (8, 21), (2, 20), (8, 0), (1, 1), (2, 0), (4, 0), (8, 1), (2, 1), (3, 1), (1, 0)]",418,2.1698462297025407,416.8333333333333,9.044642367476756,0.5150450120000001,61.015694327903425,0.4443752418,0.27113863920556974
10,"[(0, 0), (7, 1), (2, 0), (5, 1), (6, 0), (8, 1), (3, 0), (0, 1), (8, 20), (5, 21), (7, 20), (3, 21), (0, 20), (1, 20), (0, 21), (5, 20)]","[(7, 21), (0, 21), (5, 21), (3, 21), (1, 21), (4, 20), (8, 21), (6, 20), (3, 1), (8, 0), (5, 1), (2, 0), (3, 0), (7, 0), (0, 0), (4, 0)]",431,2.323245070385594,418.85714285714283,9.731077923386515,1.14489597,64.50090762706353,0.5080589443636364,0.3277026303950232
11,"[(8, 1), (1, 1), (2, 0), (6, 0), (3, 1), (6, 1), (0, 1), (3, 0), (6, 21), (7, 20), (4, 21), (7, 21), (0, 21), (6, 20), (8, 21), (5, 21)]","[(3, 20), (1, 20), (6, 20), (0, 21), (5, 21), (8, 20), (6, 21), (4, 21), (7, 0), (5, 1), (0, 1), (1, 0), (6, 0), (8, 0), (4, 1), (7, 1)]",395,2.8965759596898533,415.875,12.046135272360177,0.19226415800000018,67.60150859759625,0.4817427121666667,0.3256653409836425
12,"[(8, 0), (1, 1), (2, 1), (0, 1), (7, 1), (1, 0), (5, 0), (6, 1), (8, 20), (5, 20), (4, 21), (2, 21), (3, 21), (5, 21), (0, 20), (1, 21)]","[(7, 20), (8, 20), (8, 21), (2, 20), (4, 20), (7, 21), (3, 21), (1, 21), (3, 1), (0, 0), (8, 0), (3, 0), (0, 1), (2, 0), (7, 0), (2, 1)]",455,3.9832173114204306,420.22222222222223,16.738364301991187,2.0071737659999997,85.62381480400902,0.5990835624615385,0.5129582000433274
13,"[(8, 1), (4, 0), (4, 1), (2, 0), (0, 0), (0, 1), (5, 0), (1, 0), (7, 20), (3, 20), (8, 21), (6, 20), (2, 20), (6, 21), (5, 21), (4, 21)]","[(1, 20), (3, 20), (8, 21), (2, 21), (0, 21), (7, 20), (0, 20), (4, 20), (2, 1), (6, 1), (0, 1), (3, 0), (0, 0), (5, 0), (7, 1), (8, 1)]",,3.9832173114204306,420.22222222222223,16.738364301991187,1.4329230149999999,81.824499474603,0.6586435233571429,0.5389317663088722
14,"[(0, 1), (5, 1), (5, 0), (6, 0), (4, 0), (0, 0), (6, 1), (1, 1), (0, 20), (2, 21), (4, 21), (6, 20), (3, 20), (1, 21), (7, 21), (8, 20)]","[(4, 20), (1, 21), (8, 20), (1, 20), (0, 20), (6, 20), (7, 20), (4, 21), (3, 0), (4, 0), (5, 0), (1, 0), (7, 1), (5, 1), (4, 1), (8, 0)]",,3.9832173114204306,420.22222222222223,16.738364301991187,1.114717975,77.34457179845877,0.6890484868000001,0.5329416015992198
15,"[(8, 1), (2, 1), (0, 0), (1, 0), (7, 0), (1, 1), (2, 0), (6, 0), (0, 21), (7, 20), (6, 21), (5, 20), (6, 20), (7, 21), (8, 20), (4, 20)]","[(3, 21), (1, 20), (7, 21), (5, 21), (8, 20), (2, 20), (0, 21), (7, 20), (5, 0), (3, 1), (0, 1), (1, 0), (7, 1), (6, 0), (8, 1), (0, 0)]",,3.9832173114204306,420.22222222222223,16.738364301991187,1.0909138710000001,73.52744673093638,0.7141650733125,0.5251073438508012
16,"[(5, 0), (6, 1), (1, 0), (4, 1), (4, 0), (2, 0), (0, 1), (8, 0), (4, 20), (8, 21), (5, 20), (5, 21), (7, 20), (6, 21), (3, 21), (1, 20)]","[(0, 20), (7, 20), (1, 20), (2, 21), (0, 21), (5, 21), (8, 21), (3, 20), (4, 0), (0, 0), (1, 1), (6, 0), (3, 1), (5, 0), (0, 1), (7, 1)]",,3.9832173114204306,420.22222222222223,16.738364301991187,1.228069359,70.33674377810783,0.7443947371764705,0.5235830189855333
17,"[(2, 0), (5, 1), (0, 1), (7, 1), (4, 0), (1, 1), (6, 0), (6, 1), (2, 20), (4, 21), (5, 21), (3, 21), (0, 20), (6, 20), (0, 21), (4, 20)]","[(0, 21), (4, 20), (7, 20), (5, 20), (3, 21), (1, 20), (2, 20), (4, 21), (2, 0), (7, 1), (6, 1), (2, 1), (8, 1), (0, 1), (1, 1), (8, 0)]",,3.9832173114204306,420.22222222222223,16.738364301991187,0.5117382659999998,69.94338350346543,0.7314693776666666,0.5116144320318086
