index,starts,goals,Cost,Cost_var,Cost_mean,Cost_std,Computation time,Computation time_var,Computation time_mean,Computation time_std
0,"[(2, 0), (7, 0), (7, 21), (5, 21), (2, 21)]","[(1, 21), (2, 21), (0, 0), (8, 0), (5, 0)]",124,0.0,124.0,0.0,1668678028.5566895,0.0,1668678028.5566895,0.0
1,"[(3, 0), (0, 0), (4, 21), (6, 21), (5, 21)]","[(8, 21), (3, 21), (6, 0), (1, 0), (0, 0)]",125,0.4016064257028112,124.5,0.5,1668678028.588436,9.512436473094295e-10,1668678028.5725627,0.015873193740844727
2,"[(2, 0), (8, 0), (2, 21), (4, 21), (1, 21)]","[(8, 21), (2, 21), (2, 0), (4, 0), (5, 0)]",125,0.37813196854895587,124.66666666666667,0.4714045207910317,1668678028.655238,2.461345593160032e-09,1668678028.6001213,0.04107193312097879
3,"[(5, 0), (0, 0), (1, 21), (4, 21), (7, 21)]","[(1, 21), (4, 21), (4, 0), (6, 0), (8, 0)]",119,2.0182300955509533,123.25,2.48746859276655,1668678028.6677098,2.760397932485431e-09,1668678028.6170182,0.046062153801782815
4,"[(8, 0), (6, 0), (2, 21), (7, 21), (4, 21)]","[(1, 21), (7, 21), (5, 0), (2, 0), (7, 0)]",124,1.81928235985767,123.4,2.244994432064365,1668678028.6404326,2.5319670470603277e-09,1668678028.621701,0.042250377806237374
5,"[(2, 0), (4, 0), (8, 21), (5, 21), (0, 21)]","[(7, 21), (6, 21), (2, 0), (8, 0), (4, 0)]",125,1.7259094979603367,123.66666666666667,2.1343747458109497,1668678028.6801357,2.6543488393893184e-09,1668678028.6314402,0.04429253588612319
6,"[(1, 0), (4, 0), (5, 21), (0, 21), (2, 21)]","[(7, 21), (2, 21), (5, 0), (2, 0), (0, 0)]",118,2.278595109565747,122.85714285714286,2.799416848895061,1668678028.6884067,2.7324236478471366e-09,1668678028.639578,0.04559535306097725
7,"[(5, 0), (4, 0), (0, 21), (7, 21), (5, 21)]","[(6, 21), (4, 21), (1, 0), (0, 0), (4, 0)]",119,2.380220673693778,122.375,2.912795049432761,1668678028.707752,2.891102750406913e-09,1668678028.6481,0.04824319638168107
8,"[(6, 0), (3, 0), (3, 21), (7, 21), (8, 21)]","[(5, 21), (8, 21), (2, 0), (8, 0), (4, 0)]",117,2.6475580526545452,121.77777777777777,3.2241373618993125,1668678028.7645164,3.498128950929443e-09,1668678028.661035,0.05837250921839037
9,"[(4, 0), (0, 0), (8, 21), (2, 21), (3, 21)]","[(5, 21), (4, 21), (2, 0), (1, 0), (8, 0)]",122,2.511832272705806,121.8,3.0594117081556713,1668678028.7299144,3.5421296242003694e-09,1668678028.667923,0.05910673878596923
10,"[(6, 0), (3, 0), (1, 21), (0, 21), (5, 21)]","[(0, 21), (1, 21), (1, 0), (6, 0), (3, 0)]",121,2.4038053681002367,121.72727272727273,2.926086716260197,1668678028.8518424,4.630966936118253e-09,1668678028.6846428,0.07727592777865566
11,"[(1, 0), (5, 0), (4, 21), (7, 21), (3, 21)]","[(1, 21), (6, 21), (5, 0), (3, 0), (6, 0)]",116,2.6538466771557143,121.25,3.2177890960513036,1668678028.7820492,4.7182202537122455e-09,1668678028.6927598,0.07873190471902802
12,"[(5, 0), (6, 0), (2, 21), (0, 21), (7, 21)]","[(6, 21), (4, 21), (7, 0), (0, 0), (3, 0)]",119,2.6009516506300785,121.07692307692308,3.1491522293013414,1668678028.766285,4.682702409817857e-09,1668678028.6984155,0.0781392262619618
13,"[(1, 0), (5, 0), (6, 21), (1, 21), (0, 21)]","[(5, 21), (7, 21), (5, 0), (3, 0), (6, 0)]",120,2.518385951322496,121.0,3.0472470011002204,1668678028.8208485,4.892033521283285e-09,1668678028.707161,0.08163228852664343
14,"[(3, 0), (5, 0), (8, 21), (2, 21), (3, 21)]","[(2, 21), (0, 21), (4, 0), (7, 0), (2, 0)]",123,2.4649637508595146,121.13333333333334,2.985892756874492,1668678028.873687,5.3416547625911745e-09,1668678028.7182627,0.0891350193933416
